FROM_,TO,OUT,MAPPING
0.000000000000000,289.000000000000000,1,ValueToValue
289.000000000000000,825.000000000000000,2,ValueToValue
825.000000000000000,1361.000000000000000,3,ValueToValue
1361.000000000000000,1897.000000000000000,4,ValueToValue
1897.000000000000000,2433.000000000000000,5,ValueToValue
2433.000000000000000,12662.000000000000000,6,ValueToValue
