FROM_,TO,OUT,MAPPING
0.000000000000000,28.000000000000000,1,ValueToValue
28.000000000000000,96.000000000000000,2,ValueToValue
96.000000000000000,164.000000000000000,3,ValueToValue
164.000000000000000,232.000000000000000,4,ValueToValue
232.000000000000000,300.000000000000000,5,ValueToValue
300.000000000000000,1501.000000000000000,6,ValueToValue
