FROM_,TO,OUT,MAPPING
0.000000000000000,6.000000000000000,1,ValueToValue
6.000000000000000,52.000000000000000,2,ValueToValue
52.000000000000000,98.000000000000000,3,ValueToValue
98.000000000000000,144.000000000000000,4,ValueToValue
144.000000000000000,190.000000000000000,5,ValueToValue
190.000000000000000,1127.000000000000000,6,ValueToValue
