,geoid,state,county_fips,tract,county_name,tot_pop_2050,tot_pop_pov_det_2050,tot_pop_civ_ni_2050,tot_hh_2050,pop_zvhhs_2050,tot_fam_2050,tot_pop_over5_2050,pop_hus_rent50_2050,pop_minority_2050,pop_over75_2050,pop_spfam_2050,pop_lep_2050,pop_below200_2050,pop_disability_2050,pct_minority_2050,pct_over75_2050,pct_spfam_2050,pct_lep_2050,pct_below200_2050,pct_disab_2050,pct_zvhhs_2050,pct_hus_rent50_2050,over75_halfsd_2050,minority_halfsd_2050,spfam_halfsd_2050,disab_halfsd_2050,lep_halfsd_2050,below200_halfsd_2050,zvhh_halfsd_2050,hus_rent50_halfsd_2050,pct_over75_2040,pct_minority_2040,pct_spfam_2040,pct_lep_2040,pct_below200_2040,pct_disab_2040,pct_zvhhs_2040,pct_hus_rent50_2040,coc_flag_pba2035,coc_flag_acs2016,coc_flag_pba2040,coc_flag_pba2050,gain_loss_pba2040_pba2050,coc_class,gain_loss_acs2016_pba2050
10,06085503210,06,085,503210,Santa Clara County,4400,4357,4400,994,59,892,4099,147,4044,218,85,1093,794,433,0.9190909090909092,0.04954545454545455,0.0952914798206278,0.2666504025372042,0.18223548313059448,0.0984090909090909,0.05935613682092555,0.14788732394366194,0,1,0,0,1,0,0,1,0.037866543523436005,0.9759870699607479,0.19084967320261395,0.21372161895360298,0.31386347642505297,0.075271299930732,0.016018306636156,0.10739856801909299,1.0,0,1,0,-1,,0
11,06085503401,06,085,503401,Santa Clara County,4855,4790,4855,941,18,839,4587,58,4787,171,193,968,1477,380,0.9859938208032956,0.03522142121524202,0.2300357568533969,0.21103117505995206,0.3083507306889353,0.07826982492276004,0.01912858660998937,0.06163655685441021,0,1,1,0,1,1,0,0,0.029251255184457994,0.9766426544422621,0.26517967781908297,0.31106269668361197,0.43378378378378396,0.061340318707705996,0.052238805970149,0.17910447761194,1.0,1,1,1,0,High,0
12,06085503507,06,085,503507,Santa Clara County,2467,2451,2467,370,3,340,2294,33,2431,112,71,545,563,180,0.9854073773814348,0.045399270368869066,0.2088235294117647,0.23757628596338276,0.2297021623827009,0.0729631130928253,0.008108108108108109,0.0891891891891892,0,1,1,0,1,0,0,0,0.031223628691983,0.977637130801688,0.349206349206349,0.25819134993446896,0.48017241379310294,0.08101265822784799,0.026385224274406,0.113456464379947,1.0,1,1,0,-1,,-1
13,06085512019,06,085,512019,Santa Clara County,5155,5038,5143,1542,82,1179,4707,117,3692,175,188,298,923,402,0.7161978661493695,0.033947623666343366,0.1594571670907549,0.06330996388357765,0.1832076220722509,0.07816449543068248,0.05317769130998703,0.07587548638132295,0,1,0,0,0,0,0,0,0.034821619312113,0.6859645374919889,0.16534040671971698,0.091161499305877,0.148099606815203,0.10312366281557599,0.040762656147272,0.110596026490066,0.0,0,0,0,0,,0
14,06085512020,06,085,512020,Santa Clara County,7751,7689,7690,2564,75,1540,7058,554,5910,144,352,848,1870,480,0.7624822603535027,0.018578247968004127,0.22857142857142854,0.12014735052422786,0.2432045779685265,0.062418725617685314,0.029251170046801868,0.21606864274570986,0,1,1,0,1,0,0,1,0.010422698320788,0.8071800810654309,0.256218905472637,0.08907268967711199,0.204931109499637,0.062073966642495,0.057988165680473,0.1651893634166,0.0,0,0,0,0,,0
15,06085512024,06,085,512024,Santa Clara County,5045,5045,5045,1733,67,1246,4746,111,3031,280,84,416,1190,489,0.6007928642220021,0.05550049554013875,0.06741573033707865,0.0876527602191319,0.2358771060455897,0.09692765113974232,0.03866128101557992,0.06405077899596076,0,0,0,0,0,0,0,0,0.033463213385285,0.526931010772404,0.18285214348206502,0.065557486963,0.22227335480901997,0.10543204217281699,0.009410288582183,0.07782101167315202,0.0,0,0,0,0,,0
16,06085512402,06,085,512402,Santa Clara County,4966,4966,4966,1492,35,1208,4834,69,2944,284,96,388,820,404,0.5928312525171164,0.0571888844140153,0.07947019867549669,0.08026479106330163,0.16512283527990335,0.08135320177204994,0.023458445040214475,0.04624664879356569,0,0,0,0,0,0,0,0,0.05985179555386701,0.571157134714041,0.10543933054393301,0.109554388013232,0.186463298379409,0.092342770283108,0.024723487312947004,0.026694045174537998,0.0,0,0,0,0,,0
17,06095250501,06,095,250501,Solano County,2150,2150,2150,769,27,534,2065,78,1344,132,116,111,618,260,0.6251162790697674,0.0613953488372093,0.2172284644194757,0.05375302663438257,0.2874418604651163,0.12093023255813952,0.03511053315994798,0.10143042912873862,0,0,1,1,0,1,0,0,0.096182449181953,0.451165096678235,0.20412371134020604,0.07322404371584701,0.32523549826474996,0.164105106593951,0.054886211512717,0.009831460674157,0.0,0,0,0,0,,0
18,06095250601,06,095,250601,Solano County,5571,5501,5559,1559,84,1228,5101,162,4475,165,128,136,1791,649,0.8032669179680488,0.02961766289714593,0.10423452768729642,0.026661438933542444,0.325577167787675,0.11674761647778376,0.05388069275176395,0.10391276459268764,0,1,0,0,0,1,0,0,0.037022753567297007,0.73524874662553,0.216878402903811,0.060612372422412,0.45031958163858204,0.12794742945496698,0.050607287449393,0.07946554149085801,1.0,1,1,1,0,High,0
19,06095251802,06,095,251802,Solano County,2446,2446,2446,1195,325,543,2205,267,2082,249,160,261,1196,537,0.8511856091578087,0.1017988552739166,0.2946593001841621,0.11836734693877553,0.4889615699100573,0.21954210956663944,0.2719665271966527,0.22343096234309626,1,1,1,1,0,1,1,1,0.154786150712831,0.7678207739307541,0.22504537205081698,0.05950266429840099,0.641255605381166,0.259274357929066,0.29731925264013,0.260204081632653,1.0,1,1,1,0,Highest,0
20,06095252705,06,095,252705,Solano County,6379,6368,6275,1840,89,1492,6002,80,4543,227,234,261,1262,706,0.7121805925693683,0.03558551497099858,0.15683646112600536,0.04348550483172276,0.19817839195979897,0.11250996015936254,0.0483695652173913,0.043478260869565216,0,1,0,0,0,0,0,0,0.032050195014413994,0.73274546379515,0.199280575539568,0.039463886820551006,0.257293080054274,0.10583005641990101,0.046498277841561,0.099589923842999,0.0,0,0,0,0,,0
21,06095252108,06,095,252108,Solano County,3115,3115,3089,1343,29,928,2966,134,964,223,170,138,622,316,0.3094703049759229,0.07158908507223112,0.18318965517241376,0.04652730950775455,0.1996789727126806,0.1022984784719974,0.021593447505584517,0.09977661950856292,0,0,1,0,0,0,0,0,0.057966321243522995,0.316709844559586,0.22444444444444395,0.021919628030555003,0.195701725822208,0.07064160725858701,0.05116279069767401,0.049334377447141996,0.0,0,0,0,0,,0
22,06095253106,06,095,253106,Solano County,3685,3685,3593,1302,24,883,3523,84,1556,121,209,49,865,374,0.4222523744911805,0.03283582089552239,0.2366930917327293,0.013908600624467785,0.23473541383989144,0.1040912886167548,0.018433179723502304,0.06451612903225806,0,0,1,0,0,0,0,0,0.009785353535354,0.415719696969697,0.196614583333333,0.022482893450634995,0.232638888888889,0.09320066334991699,0.036945812807882006,0.130578512396694,0.0,0,0,0,0,,0
23,06075015600,06,075,015600,San Francisco County,3432,3432,3432,1450,371,715,3235,218,1847,255,51,314,862,229,0.5381701631701632,0.0743006993006993,0.07132867132867132,0.09706336939721794,0.2511655011655012,0.06672494172494173,0.2558620689655172,0.1503448275862069,0,0,0,0,0,0,1,1,0.039137645107794,0.4663349917081261,0.013282732447818002,0.082177161152615,0.274542429284526,0.095522388059701,0.23704268292682898,0.19493476592478898,0.0,0,0,0,0,,0
24,06075010200,06,075,010200,San Francisco County,4299,4299,4299,2541,820,813,4214,202,935,531,24,0,481,356,0.2174924401023494,0.12351709699930215,0.029520295202952032,0.0,0.11188648522912303,0.08280995580367527,0.32270759543486816,0.07949626131444314,1,0,0,0,0,0,1,0,0.094312796208531,0.15450236966824601,0.04833836858005999,0.0031901840490799996,0.16137440758293803,0.03696682464455,0.285874439461883,0.12247233880198401,0.0,0,0,0,0,,0
25,06075010800,06,075,010800,San Francisco County,4860,4860,4860,2466,1102,910,4626,256,2651,563,35,637,1088,622,0.5454732510288066,0.11584362139917695,0.038461538461538464,0.13769995676610464,0.22386831275720165,0.1279835390946502,0.4468775344687753,0.1038118410381184,1,0,0,1,1,0,1,0,0.08872148985143302,0.5731324544883871,0.166666666666667,0.164828171404328,0.267210713538397,0.095835948943294,0.44671294405879997,0.150296359017782,0.0,0,0,0,0,,0
26,06075033100,06,075,033100,San Francisco County,3861,3782,3840,1416,66,993,3701,96,2428,441,56,222,423,344,0.6288526288526288,0.11421911421911422,0.05639476334340383,0.05998378816536073,0.1118455843469064,0.08958333333333332,0.046610169491525424,0.06779661016949153,1,0,0,0,0,0,0,0,0.10113320504597001,0.6698738507590339,0.013923013923014,0.082968476357268,0.11896070431608301,0.063989692935366,0.021462105969148,0.05171208944793901,0.0,0,0,0,0,,0
27,06075040200,06,075,040200,San Francisco County,5541,5541,5541,2319,508,1111,5238,320,2367,546,84,598,891,553,0.4271792095289659,0.0985381700054142,0.07560756075607561,0.11416571210385645,0.16080129940443966,0.09980147987727847,0.2190599396291505,0.13799051315222075,1,0,0,0,0,0,1,0,0.09117938553022802,0.510604558969276,0.029980657640232,0.082979626485569,0.161559888579387,0.08407693833035901,0.29774564015312605,0.09784993418165899,0.0,0,0,0,0,,0
28,06013340002,06,013,340002,Contra Costa County,7595,7568,7595,3004,62,2064,7389,67,1989,453,71,97,649,646,0.2618828176431863,0.05964450296247531,0.03439922480620155,0.013127622141020435,0.08575581395348837,0.08505595786701778,0.020639147802929428,0.022303595206391483,0,0,0,0,0,0,0,0,0.063247150403114,0.21128718376424802,0.057722308892356,0.004873853211009,0.10707829230983197,0.05896259212905,0.005274261603375999,0.052763819095477005,0.0,0,0,0,0,,0
29,06013343001,06,013,343001,Contra Costa County,4499,4499,4499,1970,319,1084,4386,284,1236,457,103,351,869,560,0.2747277172705045,0.10157812847299401,0.09501845018450183,0.08002735978112176,0.19315403422982885,0.12447210491220273,0.1619289340101523,0.14416243654822336,1,0,0,1,0,0,1,1,0.07004440855874,0.22930964876867202,0.144012944983819,0.054077253218884,0.180417595783499,0.091590678824721,0.091125954198473,0.127110228401192,0.0,0,0,0,0,,0
30,06013346102,06,013,346102,Contra Costa County,5574,5510,5556,1899,82,1567,5461,61,1465,407,125,19,299,386,0.2628274129888769,0.07301758162899175,0.0797702616464582,0.0034792162607581033,0.05426497277676951,0.06947444204463643,0.04318062137967351,0.032122169562927856,0,0,0,0,0,0,0,0,0.08514129443938,0.17228805834093,0.046163069544364006,0.001520045601368,0.04615384615384599,0.058791208791209006,0.009283135636926001,0.0,0.0,0,0,0,0,,0
31,06013347000,06,013,347000,Contra Costa County,6206,6166,6206,2293,0,1789,5974,18,1425,349,79,53,511,367,0.2296165001611344,0.056235900741218176,0.04415874790385689,0.008871777703381321,0.08287382419721051,0.059136319690621976,0.0,0.007849978194505015,0,0,0,0,0,0,0,0,0.087346024636058,0.25483922572388396,0.08434399117971299,0.006272697259822,0.09482341557813302,0.066069428891377,0.006688963210701999,0.044732441471571995,0.0,0,0,0,0,,0
32,06013353001,06,013,353001,Contra Costa County,3880,3880,3880,1352,20,1152,3658,9,1197,222,54,98,256,381,0.3085051546391753,0.05721649484536082,0.046875,0.026790595954073262,0.06597938144329897,0.0981958762886598,0.014792899408284025,0.006656804733727811,0,0,0,0,0,0,0,0,0.07165861513687599,0.235373054213634,0.011090573012939,0.0,0.026570048309179,0.095813204508857,0.017254313578395002,0.0,0.0,0,0,0,0,,0
33,06013356001,06,013,356001,Contra Costa County,4480,4462,4480,1235,47,1000,4162,73,3430,241,104,149,1009,510,0.765625,0.05379464285714286,0.10400000000000001,0.03580009610764056,0.2261317794710892,0.11383928571428573,0.038056680161943315,0.05910931174089069,0,1,0,0,0,0,0,0,0.057536852116024995,0.7891107941036609,0.144329896907216,0.070570570570571,0.21165279429250897,0.130796670630202,0.040034812880766,0.047285464098074007,0.0,0,0,0,0,,0
34,06013366001,06,013,366001,Contra Costa County,4540,4540,4540,1259,54,1001,4338,102,4241,110,264,949,1763,424,0.9341409691629956,0.024229074889867842,0.2637362637362637,0.2187644075610881,0.3883259911894273,0.0933920704845815,0.04289118347895155,0.08101667990468626,0,1,1,0,1,1,0,0,0.038118591172537006,0.8470798038341509,0.23686818632309198,0.141149425287356,0.40236290682122205,0.10410164957646001,0.061036789297659,0.111876075731497,1.0,1,1,1,0,Higher,0
35,06013375000,06,013,375000,Contra Costa County,4617,4612,4612,1204,157,1061,4196,272,4324,95,359,846,2125,424,0.936538878059346,0.0205761316872428,0.3383600377002828,0.20162059103908486,0.4607545533391154,0.09193408499566348,0.1303986710963455,0.2259136212624585,0,1,1,0,1,1,0,1,0.020708221163802,0.9683164216193829,0.373150105708245,0.292477150222639,0.629443747386031,0.091625207296849,0.16468435498627598,0.284537968892955,1.0,1,1,1,0,Highest,0
36,06013301000,06,013,301000,Contra Costa County,4782,4758,4756,1756,119,1241,4446,75,1527,339,108,103,1082,902,0.3193224592220828,0.07089084065244668,0.08702659145850121,0.02316689158794422,0.22740647330811264,0.1896551724137931,0.06776765375854214,0.042710706150341685,0,0,0,1,0,0,0,0,0.066351888667992,0.36232604373757504,0.07135575942915401,0.016705820934482002,0.262160139685707,0.19731610337972197,0.054021608643457,0.057752667922159,0.0,0,0,0,0,,0
37,06013307201,06,013,307201,Contra Costa County,3785,3785,3785,1075,141,760,3489,261,2844,129,235,430,1913,369,0.7513870541611625,0.03408190224570674,0.3092105263157895,0.12324448265978792,0.5054161162483487,0.0974900924702774,0.13116279069767442,0.2427906976744186,0,1,1,0,1,1,0,1,0.029298609055934,0.7259544243859131,0.313937753721245,0.058711520152333,0.5432432432432429,0.145987562925674,0.15497835497835502,0.21071115013169398,1.0,1,1,1,0,High,0
38,06013310000,06,013,310000,Contra Costa County,6078,5988,6078,1719,119,1291,5453,253,5397,186,356,713,2780,923,0.8879565646594274,0.030602171767028633,0.2757552285050349,0.1307537135521731,0.4642618570474282,0.1518591641987496,0.06922629435718441,0.14717859220477025,0,1,1,1,1,1,0,1,0.029678884203698,0.872688939344794,0.27834179357022,0.13376806485724402,0.511643270024773,0.17012650016217998,0.067080745341615,0.191944619257395,1.0,1,1,1,0,Higher,0
39,06013313102,06,013,313102,Contra Costa County,4310,4220,4223,1491,108,1001,4108,287,3474,192,253,215,1444,408,0.8060324825986079,0.044547563805104405,0.25274725274725274,0.05233690360272639,0.34218009478672984,0.0966137816717973,0.07243460764587525,0.19248826291079807,0,1,1,0,0,1,0,1,0.067317845828934,0.716209081309398,0.232683982683983,0.026651545222569,0.165496760259179,0.162257019438445,0.069872276483847,0.128048780487805,0.0,0,0,1,1,High,1
40,06013321200,06,013,321200,Contra Costa County,5494,5466,5494,2263,97,1315,5177,158,2776,216,195,225,972,474,0.5052784856206771,0.03931561703676738,0.1482889733840304,0.04346146416843732,0.1778265642151482,0.08627593738623954,0.04286345558992488,0.06981882456915599,0,0,0,0,0,0,0,0,0.040864944108484,0.444933113432289,0.09923664122137402,0.082452830188679,0.32013262110886,0.13395638629283502,0.074988774135608,0.198561151079137,0.0,0,0,0,0,,0
41,06013330000,06,013,330000,Contra Costa County,5655,5643,5634,1947,37,1338,5345,135,2716,260,119,382,1555,640,0.4802829354553492,0.045977011494252866,0.08893871449925261,0.0714686623012161,0.2755626439836966,0.11359602413915515,0.01900359527478172,0.06933744221879815,0,0,0,0,0,0,0,0,0.066425744278093,0.476854241954913,0.129588014981273,0.044770574029352,0.277422698220764,0.12143720849887701,0.026723677177979997,0.10674778761061901,0.0,0,0,0,0,,0
42,06013336101,06,013,336101,Contra Costa County,5560,5518,5547,1559,135,1016,5141,364,4869,66,310,886,2563,457,0.8757194244604316,0.011870503597122302,0.3051181102362205,0.17234001167088114,0.4644798840159478,0.08238687578871462,0.08659397049390635,0.2334830019243105,0,1,1,0,1,1,0,1,0.011660079051383,0.794466403162055,0.27909176915799394,0.17532751091703103,0.63391442155309,0.067391304347826,0.162541806020067,0.322092222986924,1.0,1,1,1,0,Higher,0
43,06013337200,06,013,337200,Contra Costa County,8407,8151,8181,3218,102,2202,7887,307,4045,541,402,740,2008,828,0.4811466634947068,0.06435113595813012,0.18256130790190736,0.09382528210980094,0.2463501410869832,0.1012101210121012,0.031696706028589185,0.09540087010565568,0,0,1,0,0,0,0,0,0.06424508790072402,0.442605997931748,0.069691300280636,0.053596417576265994,0.22306768121746104,0.13123254886318303,0.028830036875628996,0.099593495934959,0.0,0,0,0,0,,0
44,06013337300,06,013,337300,Contra Costa County,5940,5908,5893,2315,105,1800,5696,73,1657,533,112,47,757,921,0.27895622895622896,0.08973063973063973,0.06222222222222223,0.008251404494382022,0.12813134732566012,0.15628712031223485,0.04535637149028078,0.03153347732181425,1,0,0,1,0,0,0,0,0.071428571428571,0.336103253182461,0.056140350877193,0.021837213499368,0.076950417629287,0.113539445628998,0.012104283054004,0.012652296157450999,0.0,0,0,0,0,,0
45,06013359203,06,013,359203,Contra Costa County,7304,7277,7246,2261,68,1781,7018,132,5486,361,139,273,1164,694,0.7510952902519168,0.0494249726177437,0.07804604154969118,0.038899971501852385,0.15995602583482205,0.09577698040298097,0.030075187969924814,0.0583812472357364,0,1,0,0,0,0,0,0,0.054931335830212,0.8170342627271471,0.23212258796821802,0.05286214953271,0.164579855314413,0.075681691708403,0.052181351582549,0.072711719418306,0.0,0,0,0,0,,0
46,06013370000,06,013,370000,Contra Costa County,2814,2814,2814,1091,49,660,2732,121,1598,244,72,190,372,217,0.5678749111584932,0.0867093105899076,0.10909090909090907,0.06954612005856516,0.13219616204690832,0.07711442786069651,0.04491292392300642,0.11090742438130156,1,0,0,0,0,0,0,0,0.047757929274517,0.550492161866569,0.11764705882352902,0.104471858134156,0.227922315866618,0.063092633114515,0.055243445692884,0.10018726591760302,0.0,0,0,0,0,,0
47,06013386000,06,013,386000,Contra Costa County,3666,3666,3666,1475,242,966,3503,326,2404,369,130,460,1360,496,0.6557555919258047,0.10065466448445172,0.13457556935817805,0.13131601484441907,0.3709765411893072,0.1352973267866885,0.1640677966101695,0.2210169491525424,1,0,0,1,1,1,1,1,0.1034282393957,0.663858221963974,0.12380952380952401,0.064851636586112,0.392545136866628,0.141778036025567,0.16955017301038097,0.21745249824067603,1.0,1,1,1,0,High,0
48,06013389100,06,013,389100,Contra Costa County,2196,2196,2196,895,91,533,2116,86,1393,77,31,193,341,121,0.6343351548269581,0.03506375227686703,0.058161350844277676,0.09120982986767484,0.1552823315118397,0.05510018214936248,0.10167597765363127,0.09608938547486033,0,0,0,0,0,0,0,0,0.074074074074074,0.544492544492544,0.105032822757112,0.083333333333333,0.235690235690236,0.101449275362319,0.14773980154355,0.146590909090909,0.0,0,0,0,0,,0
49,06013389200,06,013,389200,Contra Costa County,1868,1798,1828,691,72,366,1693,144,1488,30,47,142,528,105,0.7965738758029979,0.016059957173447537,0.1284153005464481,0.08387477849970466,0.2936596218020022,0.05743982494529541,0.10419681620839363,0.20839363241678727,0,1,0,0,0,1,0,1,0.041154791154791,0.6713759213759211,0.161290322580645,0.075581395348837,0.455242966751918,0.07025316455696201,0.203296703296703,0.197947214076246,0.0,1,0,1,1,High,0
50,06013305000,06,013,305000,Contra Costa County,6106,5966,6106,2213,200,1335,5529,431,4271,298,517,696,2967,1238,0.699475925319358,0.048804454634785464,0.3872659176029963,0.12588171459576775,0.4973181361045927,0.20275139207337045,0.0903750564844103,0.1947582467239042,0,0,1,1,1,1,0,1,0.029685772935418,0.654981841149534,0.34864864864864903,0.09712037202647099,0.534631343759974,0.20716879835780802,0.11550561797752801,0.218721461187215,1.0,1,1,1,0,Higher,0
51,06013312000,06,013,312000,Contra Costa County,2352,2259,2300,775,145,545,2152,190,2126,121,178,330,1089,417,0.9039115646258504,0.05144557823129252,0.326605504587156,0.1533457249070632,0.4820717131474104,0.18130434782608693,0.1870967741935484,0.24516129032258066,0,1,1,1,1,1,1,1,0.06530256856769699,0.8733130169786679,0.399150743099788,0.09352857817666499,0.49460431654676296,0.18897287683414898,0.164625850340136,0.205663189269747,1.0,1,1,1,0,Highest,0
52,06013307205,06,013,307205,Contra Costa County,7276,7157,7259,2592,351,1677,6666,867,5610,386,535,378,3214,1210,0.7710280373831776,0.05305112699285321,0.3190220632081097,0.056705670567056714,0.4490708397373201,0.16668962667034026,0.13541666666666666,0.3344907407407408,0,1,1,1,0,1,0,1,0.045820433436532,0.651547987616099,0.22609289617486303,0.053725291434364005,0.43083126550868495,0.181761786600496,0.131633072809543,0.186594952420356,1.0,1,1,1,0,Higher,0
53,06013314104,06,013,314104,Contra Costa County,9047,8992,9020,2552,208,1844,8339,237,7715,253,605,1556,4046,1111,0.8527688736597767,0.027965071294351718,0.32809110629067245,0.18659311668065715,0.4499555160142349,0.12317073170731707,0.08150470219435736,0.09286833855799373,0,1,1,1,1,1,0,0,0.037314449135231006,0.803758681737709,0.415737298636927,0.10909627008698199,0.573452544704264,0.13273727647868,0.12531969309462898,0.266517857142857,1.0,1,1,1,0,Higher,0
54,06013315000,06,013,315000,Contra Costa County,3762,3743,3757,1265,11,1027,3562,57,2225,92,113,160,870,518,0.5914407230196704,0.02445507708665604,0.11002921129503407,0.044918585064570464,0.23243387656959655,0.13787596486558426,0.008695652173913044,0.045059288537549404,0,0,0,1,0,0,0,0,0.015166182639561,0.37302355598580195,0.128440366972477,0.007560137457045,0.22407589139679399,0.07078215901745301,0.032801418439716,0.10992907801418401,0.0,0,0,0,0,,0
55,06013320001,06,013,320001,Contra Costa County,3843,3820,3829,1215,51,929,3553,41,2051,131,138,324,1042,559,0.5336976320582878,0.034087952120739014,0.14854682454251886,0.0911905432029271,0.27277486910994764,0.1459911203969705,0.04197530864197531,0.033744855967078186,0,0,0,1,0,0,0,0,0.024087591240876,0.558150851581509,0.187082405345212,0.13264767932489502,0.466962524654832,0.12141119221411201,0.040034812880766,0.108060230292294,0.0,0,0,0,0,,0
56,06013308001,06,013,308001,Contra Costa County,7534,7471,7534,2467,146,1922,7178,284,4452,439,365,259,2728,1359,0.5909211574196974,0.058269179718608975,0.1899063475546306,0.03608247422680412,0.3651452282157676,0.18038226705601276,0.059181191730847175,0.11511957843534658,0,0,1,1,0,1,0,0,0.059641255605381,0.500149476831091,0.18622848200313002,0.041883989252410006,0.258719182200842,0.17085201793722,0.062682824905976,0.081710414902625,0.0,0,0,0,0,,0
