geoid,state,county_fip,tract,tot_pop,tot_pop_po,tot_pop_ci,tot_hh,pop_zvhhs,tot_fam,tot_pop_ov,pop_hus_re,pop_minori,pop_over75,pop_spfam,pop_lep,pop_below2,pop_disabi,pct_minori,pct_over75,pct_spfam,pct_lep,pct_below2,pct_disab,pct_zvhhs,pct_hus_re,over75_1_2,minori_1_2,spfam_1_2,disab_1_2,lep_1_2,below2_1_2,zvhh_1_2,hus_re_1_2,coc_2035,coc_2040,coc_2050,c2040_2050,coc_class
06001451401,06,001,451401,6066,6055,6066,2438,175,1596,5618,183,2462,405,143,179,878,522,0.40586877678865807,0.06676557863501484,0.08959899749373433,0.03186187255250979,0.14500412881915772,0.08605341246290801,0.07178014766201805,0.07506152584085315,0,0,0,0,0,0,0,0,0,0,0,0,NA
06001404502,06,001,404502,6070,6070,6070,2483,57,1806,5615,17,1765,463,128,38,64,491,0.2907742998352554,0.07627677100494235,0.07087486157253599,0.006767586821015138,0.010543657331136738,0.08088962108731466,0.022956101490132903,0.00684655658477648,0,0,0,0,0,0,0,0,0,0,0,0,NA
06001451602,06,001,451602,6786,6612,6641,2772,373,1770,6428,440,2053,784,205,117,698,1026,0.30253463012083703,0.11553197760094312,0.11581920903954802,0.01820161792159303,0.10556563823351482,0.15449480499924712,0.13455988455988455,0.15873015873015872,1,0,0,1,0,0,0,1,0,0,0,0,NA
06001400300,06,001,400300,5000,4962,5000,2441,423,1156,4704,152,1542,283,74,88,526,454,0.3084,0.0566,0.06401384083044982,0.01870748299319728,0.10600564288593309,0.0908,0.1732896353953298,0.062269561655059404,0,0,0,0,0,0,1,0,0,0,0,0,NA
06001401800,06,001,401800,1794,1794,1794,712,253,307,1701,107,1209,104,89,69,777,200,0.6739130434782609,0.057971014492753624,0.2899022801302932,0.04056437389770723,0.4331103678929766,0.11148272017837235,0.3553370786516854,0.1502808988764045,0,0,1,0,0,1,1,1,1,1,1,0,Highest
06001406700,06,001,406700,4992,4970,4970,2173,275,1226,4675,118,2597,389,87,439,969,799,0.5202323717948718,0.07792467948717949,0.07096247960848287,0.09390374331550802,0.1949698189134809,0.1607645875251509,0.12655315232397607,0.054302807179015186,0,0,0,1,0,0,0,0,0,0,0,0,NA
06001408600,06,001,408600,6947,6919,6918,1851,313,1437,6189,534,6734,213,748,1030,3759,781,0.9693392831438031,0.03066071685619692,0.5205288796102993,0.16642430117951204,0.5432866021101315,0.11289389997108991,0.1690977849810913,0.2884927066450567,0,1,1,0,1,1,1,1,1,1,1,0,Highest
06001409000,06,001,409000,3904,3894,3904,1086,67,751,3473,188,3830,151,175,519,1621,446,0.9810450819672131,0.03867827868852459,0.23302263648468707,0.14943852577022748,0.41628145865434,0.11424180327868852,0.061694290976058934,0.1731123388581952,0,1,1,0,1,1,0,1,1,1,1,0,Highest
06001409800,06,001,409800,3519,3501,3514,1308,245,859,3282,219,2848,193,274,125,1050,630,0.8093208297811878,0.05484512645637965,0.3189755529685681,0.038086532602071906,0.29991431019708653,0.17928286852589642,0.18730886850152906,0.16743119266055045,0,1,1,1,0,1,1,1,1,1,1,0,Highest
06001410000,06,001,410000,3367,3367,3367,1219,20,924,3094,11,2220,374,144,65,345,258,0.6593406593406593,0.11107811107811108,0.15584415584415584,0.02100840336134454,0.10246510246510246,0.07662607662607662,0.016406890894175553,0.009023789991796555,1,0,0,0,0,0,0,0,0,0,0,0,NA
06001421200,06,001,421200,3575,3575,3575,1486,29,1017,3406,43,933,455,39,72,182,287,0.260979020979021,0.12727272727272726,0.038348082595870206,0.021139166177334117,0.05090909090909091,0.08027972027972027,0.019515477792732168,0.028936742934051143,1,0,0,0,0,0,0,0,0,0,0,0,NA
06001423500,06,001,423500,3501,3381,3381,1456,386,647,3293,273,1732,243,69,53,1375,300,0.49471579548700373,0.06940874035989718,0.10664605873261206,0.016094746431825083,0.40668441289559304,0.08873114463176575,0.2651098901098901,0.1875,0,0,0,0,0,1,1,1,1,1,0,-1,NA
06001424002,06,001,424002,2507,2483,2497,947,151,621,2341,93,1775,132,108,76,518,410,0.7080175508575988,0.05265257279617072,0.17391304347826086,0.03246475865014951,0.20861860652436567,0.16419703644373249,0.15945089757127773,0.09820485744456177,0,1,0,1,0,0,1,0,1,1,0,-1,NA
06001430900,06,001,430900,5359,5168,5168,1870,115,1151,4872,452,3182,296,347,298,1613,575,0.5937674939354357,0.05523418548236611,0.3014769765421373,0.06116584564860427,0.3121130030959752,0.11126160990712074,0.06149732620320856,0.24171122994652405,0,0,1,0,0,1,0,1,0,0,0,0,NA
06001431000,06,001,431000,2912,2912,2912,1084,72,753,2649,150,1972,154,189,193,778,318,0.6771978021978022,0.052884615384615384,0.250996015936255,0.07285768214420536,0.26717032967032966,0.1092032967032967,0.06642066420664207,0.13837638376383765,0,0,1,0,0,0,0,0,0,0,0,0,NA
06001432800,06,001,432800,3835,3822,3835,1388,8,980,3628,30,2725,477,97,203,348,393,0.7105606258148631,0.124380704041721,0.09897959183673469,0.055953693495038585,0.09105180533751962,0.10247718383311603,0.005763688760806916,0.021613832853025938,1,1,0,0,0,0,0,0,0,0,0,0,NA
06001433102,06,001,433102,4297,4283,4297,1384,29,1083,4029,112,3732,302,170,561,629,342,0.8685129159878985,0.0702815918082383,0.1569713758079409,0.13924050632911392,0.14685967779593742,0.07959041191528973,0.020953757225433526,0.08092485549132948,0,1,0,0,1,0,0,0,0,0,0,0,NA
06001433700,06,001,433700,3539,3532,3521,1056,26,695,3242,121,2919,119,132,496,813,336,0.824809268154846,0.03362531788640859,0.18992805755395684,0.15299198025909932,0.23018120045300114,0.09542743538767395,0.02462121212121212,0.11458333333333333,0,1,1,0,1,0,0,0,1,1,0,-1,NA
06001407300,06,001,407300,2440,2420,2440,774,110,460,2346,246,2055,68,92,602,1377,187,0.8422131147540983,0.027868852459016394,0.2,0.2566069906223359,0.5690082644628099,0.07663934426229509,0.1421188630490956,0.3178294573643411,0,1,1,0,1,1,0,1,1,1,1,0,Highest
06001421500,06,001,421500,3789,3759,3789,1589,65,973,3639,9,865,339,49,15,324,260,0.22829242544206915,0.0894695170229612,0.050359712230215826,0.004122011541632316,0.08619313647246608,0.06861968857218263,0.04090623033354311,0.005663939584644431,1,0,0,0,0,0,0,0,0,0,0,0,NA
06001423400,06,001,423400,5069,5069,5069,1978,196,961,4911,283,2675,254,93,218,1504,681,0.5277174985204183,0.050108502663247186,0.0967741935483871,0.04439014457340664,0.29670546458867625,0.13434602485697375,0.09908998988877654,0.1430738119312437,0,0,0,1,0,1,0,1,0,0,0,0,NA
06001423901,06,001,423901,1954,1954,1944,853,129,377,1896,122,736,56,72,7,432,225,0.3766632548618219,0.028659160696008188,0.1909814323607427,0.003691983122362869,0.2210849539406346,0.11574074074074074,0.15123094958968347,0.14302461899179367,0,0,1,0,0,0,1,1,0,0,0,0,NA
06075026004,06,075,026004,5011,4996,5011,1301,53,966,4644,96,4432,279,137,1004,1125,415,0.8844542007583317,0.055677509479145876,0.14182194616977226,0.21619293712316967,0.22518014411529225,0.08281780083815606,0.04073789392774789,0.07378939277478862,0,1,0,0,1,0,0,0,1,1,0,-1,NA
06075030101,06,075,030101,5045,4901,5045,2061,577,908,4643,181,2105,147,75,247,1050,369,0.4172447968285431,0.029137760158572844,0.08259911894273128,0.053198363127288394,0.21424199143032036,0.07314172447968285,0.2799611838913149,0.08782144590004852,0,0,0,0,0,0,1,0,0,0,0,0,NA
06075033000,06,075,033000,8425,8365,8381,2824,107,1926,8087,185,5582,781,107,837,1384,823,0.6625519287833828,0.09270029673590505,0.05555555555555555,0.10349944355137876,0.16545128511655707,0.09819830569144493,0.037889518413597736,0.06550991501416431,1,0,0,0,0,0,0,0,0,0,0,0,NA
06075025403,06,075,025403,5050,5009,5050,1408,177,987,4769,119,3729,329,216,530,770,700,0.7384158415841584,0.06514851485148515,0.2188449848024316,0.11113440972950304,0.15372329806348572,0.13861386138613863,0.12571022727272727,0.08451704545454546,0,1,1,1,0,0,0,0,1,1,0,-1,NA
06075026401,06,075,026401,3548,3535,3548,1003,165,839,3331,79,3416,374,145,925,981,293,0.9627959413754228,0.10541149943630214,0.1728247914183552,0.27769438607024916,0.2775106082036775,0.08258173618940248,0.16450648055832504,0.07876370887337986,1,1,0,0,1,0,1,0,1,1,0,-1,NA
06075030202,06,075,030202,4487,4487,4487,2095,517,934,4304,147,2186,103,0,274,772,200,0.48718520169378204,0.022955203922442612,0.0,0.06366171003717472,0.17205259638956988,0.04457321149988857,0.2467780429594272,0.07016706443914081,0,0,0,0,0,0,1,0,0,0,0,0,NA
06075035300,06,075,035300,7309,7309,7309,2573,294,1750,6977,267,5107,748,194,1243,1523,742,0.6987275961143795,0.10233958133807634,0.11085714285714286,0.1781568009172997,0.20837323847311534,0.10151867560541798,0.114263505635445,0.10376991838321026,1,0,0,0,1,0,0,0,0,0,0,0,NA
06075047600,06,075,047600,5605,5605,5605,2324,298,1257,5358,156,3397,457,93,590,566,382,0.6060660124888493,0.0815343443354148,0.07398568019093078,0.1101157148189623,0.10098126672613737,0.06815343443354148,0.12822719449225473,0.06712564543889846,1,0,0,0,0,0,0,0,0,0,0,0,NA
06075010600,06,075,010600,3356,3356,3343,1797,1248,673,3335,264,2107,425,34,1012,1388,488,0.6278307508939214,0.1266388557806913,0.05052005943536404,0.30344827586206896,0.4135876042908224,0.14597666766377504,0.6944908180300501,0.14691151919866444,1,0,0,1,1,1,1,1,1,1,1,0,Highest
06075020800,06,075,020800,6399,6399,6399,2719,1450,823,6186,475,3962,245,78,524,1651,709,0.6191592436318175,0.038287232380059384,0.09477521263669501,0.08470740381506628,0.2580090639162369,0.11079856227535552,0.5332842956969474,0.17469657962486207,0,0,0,0,0,0,1,1,0,0,0,0,NA
06075061000,06,075,061000,4851,4851,4851,1752,245,1218,4527,198,4223,187,202,728,1179,281,0.8705421562564419,0.03854875283446712,0.16584564860426929,0.16081290037552462,0.24304267161410018,0.05792620078334364,0.13984018264840184,0.11301369863013698,0,1,0,0,1,0,0,0,0,0,0,0,NA
06075020300,06,075,020300,3413,3405,3413,1760,696,526,3311,112,1264,64,34,25,562,288,0.37034866686199824,0.0187518312335189,0.06463878326996197,0.007550588945937783,0.16505139500734214,0.08438324055083504,0.39545454545454545,0.06363636363636363,0,0,0,0,0,0,1,0,0,0,0,0,NA
06075020700,06,075,020700,5075,5075,5075,2491,1053,870,4803,98,2078,119,32,315,672,216,0.4094581280788177,0.023448275862068966,0.0367816091954023,0.0655840099937539,0.13241379310344828,0.0425615763546798,0.42272179847450825,0.039341629867523084,0,0,0,0,0,0,1,0,0,0,0,0,NA
06075021100,06,075,021100,4199,4199,4199,1887,332,986,3905,68,1227,316,66,121,348,285,0.292212431531317,0.07525601333650869,0.06693711967545639,0.030985915492957747,0.0828768754465349,0.06787330316742081,0.17594064652888183,0.036036036036036036,0,0,0,0,0,0,1,0,0,0,0,0,NA
06075021200,06,075,021200,3095,3084,3084,1453,144,785,2830,62,925,114,37,0,119,208,0.2988691437802908,0.03683360258481422,0.04713375796178344,0.0,0.03858625162127108,0.06744487678339818,0.09910529938059189,0.042670337233310394,0,0,0,0,0,0,0,0,0,0,0,0,NA
06075021300,06,075,021300,2650,2650,2650,1250,80,608,2501,29,751,93,36,11,226,152,0.2833962264150943,0.03509433962264151,0.05921052631578947,0.004398240703718513,0.08528301886792453,0.057358490566037736,0.064,0.0232,0,0,0,0,0,0,0,0,0,0,0,0,NA
06075010700,06,075,010700,5522,5522,5522,2491,1829,1378,5370,527,4792,871,121,3078,3170,788,0.8678015211879754,0.15773270554147048,0.08780841799709724,0.5731843575418994,0.5740673668960522,0.14270191959434989,0.7342432757928543,0.21156162183861904,1,1,0,1,1,1,1,1,1,1,1,0,Highest
06075016200,06,075,016200,3358,3358,3358,1903,917,423,3292,194,1333,137,34,153,626,449,0.3969624776652769,0.040798094103633116,0.08037825059101655,0.04647630619684082,0.18642048838594402,0.13371054198927934,0.4818707304256437,0.10194429847609038,0,0,0,1,0,0,1,0,1,1,0,-1,NA
06075016900,06,075,016900,3191,3167,3167,1614,710,418,3054,116,1140,152,36,57,380,256,0.35725477906612346,0.047633970542149795,0.0861244019138756,0.018664047151277015,0.11998736975055257,0.08083359646353015,0.4399008674101611,0.07187112763320942,0,0,0,0,0,0,1,0,0,0,0,0,NA
06075025200,06,075,025200,5407,5407,5407,2004,253,1188,4876,74,2102,229,60,144,744,509,0.38875531718143147,0.042352506010726834,0.050505050505050504,0.029532403609515995,0.1375994081745885,0.09413722951729239,0.12624750499001997,0.036926147704590816,0,0,0,0,0,0,0,0,0,0,0,0,NA
06075010100,06,075,010100,3850,3850,3850,2061,993,848,3775,336,1985,430,133,760,1522,711,0.5155844155844156,0.11168831168831168,0.15683962264150944,0.20132450331125828,0.3953246753246753,0.1846753246753247,0.48180494905385735,0.16302765647743814,1,0,0,1,1,1,1,1,0,0,1,1,Highest
06075011200,06,075,011200,3459,3459,3459,1920,688,708,3435,260,1486,368,0,329,604,284,0.4296039317721885,0.1063891298063024,0.0,0.09577874818049491,0.17461694131251806,0.08210465452442903,0.35833333333333334,0.13541666666666666,1,0,0,0,0,0,1,0,0,0,0,0,NA
06075013400,06,075,013400,3880,3836,3836,1986,301,755,3775,222,1150,223,0,9,302,241,0.2963917525773196,0.05747422680412371,0.0,0.0023841059602649007,0.07872784150156413,0.06282586027111575,0.1515609264853978,0.11178247734138973,0,0,0,0,0,0,1,0,0,0,0,0,NA
06075015100,06,075,015100,2600,2572,2572,1618,738,457,2585,166,1223,492,0,67,311,249,0.4703846153846154,0.18923076923076923,0.0,0.025918762088974853,0.12091757387247279,0.09681181959564542,0.4561186650185414,0.10259579728059333,1,0,0,0,0,0,1,0,0,0,0,0,NA
06085505303,06,085,505303,6133,6124,6133,2114,87,1417,5524,511,4077,179,80,610,1636,329,0.6647643893689874,0.02918636882439263,0.056457304163726185,0.11042722664735699,0.26714565643370347,0.053644219794554054,0.04115421002838222,0.24172185430463577,0,0,0,0,0,0,0,1,1,1,0,-1,NA
06085505401,06,085,505401,6896,6885,6896,2610,129,1835,6092,292,5375,232,38,405,761,496,0.7794373549883991,0.033642691415313224,0.020708446866485014,0.0664806303348654,0.11053013798111837,0.07192575406032482,0.04942528735632184,0.11187739463601533,0,1,0,0,0,0,0,0,0,0,0,0,NA
06085505900,06,085,505900,7444,7316,7316,3190,334,1925,6903,509,3396,600,203,290,1161,877,0.45620634067705534,0.08060182697474476,0.10545454545454545,0.042010719976821674,0.15869327501366867,0.11987424822307272,0.10470219435736677,0.15956112852664578,1,0,0,0,0,0,0,1,0,0,0,0,NA
06085506604,06,085,506604,7823,7823,7823,2619,52,2210,7364,46,3916,382,159,282,843,435,0.5005752268950531,0.0488303719800588,0.07194570135746606,0.038294405214557306,0.10775917167327112,0.055605266521794705,0.019854906452844597,0.017563955708285606,0,0,0,0,0,0,0,0,0,0,0,0,NA
06085507100,06,085,507100,3149,3149,3149,1314,24,880,2923,180,856,103,165,0,617,195,0.2718323277230867,0.03270879644331534,0.1875,0.0,0.1959352175293744,0.0619244204509368,0.0182648401826484,0.136986301369863,0,0,1,0,0,0,0,0,0,0,0,0,NA
06085507203,06,085,507203,2963,2939,2939,1182,0,703,2865,84,1034,148,125,44,231,351,0.34897063786702665,0.04994937563280459,0.17780938833570412,0.015357766143106457,0.07859816264035387,0.11942837699897925,0.0,0.07106598984771574,0,0,0,0,0,0,0,0,0,0,0,0,NA
06085507205,06,085,507205,4715,4715,4715,1819,40,1274,4523,69,1466,620,44,55,425,450,0.31092258748674445,0.13149522799575822,0.03453689167974882,0.012160070749502542,0.09013785790031813,0.09544008483563096,0.02199010445299615,0.03793293018141836,1,0,0,0,0,0,0,0,0,0,0,0,NA
06085507206,06,085,507206,2399,2399,2399,881,30,715,2291,17,637,318,21,5,139,201,0.26552730304293454,0.13255523134639433,0.02937062937062937,0.002182453077258839,0.05794080867027928,0.08378491037932471,0.0340522133938706,0.019296254256526674,1,0,0,0,0,0,0,0,0,0,0,0,NA
06085507402,06,085,507402,4068,4068,4062,1425,93,1119,3899,71,1993,328,61,129,406,404,0.48992133726647,0.08062930186823992,0.05451295799821269,0.03308540651449089,0.09980334316617502,0.09945839487936976,0.06526315789473684,0.04982456140350877,1,0,0,0,0,0,0,0,0,0,0,0,NA
06085508304,06,085,508304,8459,8436,8459,2974,137,2201,8030,518,6223,375,408,914,2214,398,0.7356661543917721,0.04433148126256058,0.18537028623353022,0.11382316313823163,0.2624466571834993,0.047050478779997636,0.04606590450571621,0.17417619367854742,0,1,1,0,0,0,0,1,0,0,0,0,NA
06085508404,06,085,508404,6997,6997,6997,2391,213,1782,6345,44,4043,435,95,558,740,410,0.5778190653137059,0.06216950121480635,0.05331088664421998,0.08794326241134752,0.10575961126196942,0.058596541374874946,0.0890840652446675,0.018402342116269343,0,0,0,0,0,0,0,0,0,0,0,0,NA
06085509106,06,085,509106,4376,4376,4376,1669,52,1147,3955,160,2952,203,55,352,548,254,0.6745886654478976,0.046389396709323585,0.04795117698343505,0.08900126422250317,0.12522851919561243,0.058043875685557585,0.03115638106650689,0.09586578789694428,0,0,0,0,0,0,0,0,0,0,0,0,NA
06085509600,06,085,509600,3465,3455,3455,1520,87,826,3248,145,1386,86,45,65,406,283,0.4,0.02481962481962482,0.05447941888619855,0.02001231527093596,0.1175108538350217,0.08191027496382056,0.057236842105263155,0.09539473684210527,0,0,0,0,0,0,0,0,0,0,0,0,NA
06085512001,06,085,512001,6993,6914,6977,2035,21,1757,6655,63,5337,204,148,326,445,283,0.7631917631917632,0.02917202917202917,0.0842344906089926,0.04898572501878287,0.06436216372577379,0.04056184606564426,0.010319410319410319,0.03095823095823096,0,1,0,0,0,0,0,0,0,0,0,0,NA
06085510802,06,085,510802,1923,1914,1914,679,41,526,1844,23,916,275,32,60,154,191,0.4763390535621425,0.14300572022880914,0.060836501901140684,0.03253796095444685,0.08045977011494253,0.09979101358411703,0.060382916053019146,0.033873343151693665,1,0,0,0,0,0,0,0,0,0,0,0,NA
06085511100,06,085,511100,5584,5558,5584,1816,50,1511,5378,60,2450,425,67,103,318,273,0.4387535816618911,0.07611031518624642,0.04434149569821311,0.019152101152844925,0.057214825476790215,0.04888968481375358,0.02753303964757709,0.03303964757709251,0,0,0,0,0,0,0,0,0,0,0,0,NA
06085511200,06,085,511200,4974,4974,4974,1726,0,1331,4725,28,1666,312,87,57,236,221,0.3349416968234821,0.06272617611580217,0.06536438767843726,0.012063492063492064,0.04744672295938882,0.04443104141535987,0.0,0.016222479721900347,0,0,0,0,0,0,0,0,0,0,0,0,NA
06085501000,06,085,501000,4721,4705,4705,2122,474,773,4446,664,3562,408,128,682,2337,719,0.7545011650074137,0.08642236814234272,0.16558861578266496,0.15339631129104814,0.4967056323060574,0.1528161530286929,0.2233741753063148,0.31291234684260133,1,1,0,1,1,1,1,1,1,1,1,0,Highest
06085501502,06,085,501502,4855,4855,4855,1232,42,953,4425,197,4311,211,293,874,2622,483,0.8879505664263646,0.04346035015447992,0.3074501573976915,0.19751412429378531,0.5400617919670443,0.09948506694129763,0.03409090909090909,0.1599025974025974,0,1,1,0,1,1,0,1,1,1,1,0,Highest
06085502800,06,085,502800,4432,4408,4408,1350,38,1115,4203,37,2045,232,101,307,403,363,0.4614169675090253,0.052346570397111915,0.09058295964125561,0.07304306447775398,0.09142468239564429,0.0823502722323049,0.028148148148148148,0.027407407407407408,0,0,0,0,0,0,0,0,0,0,0,0,NA
06085502908,06,085,502908,7255,7213,7255,2368,59,1904,6595,109,3376,356,127,184,868,601,0.4653342522398346,0.04906960716747071,0.0667016806722689,0.027899924184988628,0.12033827810896991,0.0828394210889042,0.02491554054054054,0.04603040540540541,0,0,0,0,0,0,0,0,0,0,0,0,NA
06085503003,06,085,503003,5553,5549,5553,1844,18,1501,5088,86,2209,383,103,142,554,425,0.39780298937511255,0.06897172699441743,0.06862091938707528,0.02790880503144654,0.09983780861416472,0.07653520619484963,0.009761388286334056,0.046637744034707156,0,0,0,0,0,0,0,0,0,0,0,0,NA
06085503212,06,085,503212,4403,4398,4398,976,33,890,4182,90,4117,319,121,918,1166,464,0.9350442879854645,0.07245060186236657,0.13595505617977527,0.21951219512195122,0.26512050932241926,0.1055025011368804,0.03381147540983607,0.09221311475409837,0,1,0,0,1,0,0,0,0,0,0,0,NA
06085503218,06,085,503218,4918,4884,4918,1184,123,919,4552,264,4681,180,211,1438,2464,374,0.9518096787311915,0.036600244001626675,0.2295973884657236,0.31590509666080846,0.5045045045045045,0.07604717364782432,0.10388513513513513,0.22297297297297297,0,1,1,0,1,1,0,1,1,1,1,0,Highest
06041113000,06,041,113000,3283,3283,3283,1533,58,758,3125,31,274,305,81,0,517,353,0.08346024977155041,0.09290283277490101,0.10686015831134564,0.0,0.15747791653975024,0.10752360645750837,0.037834311806914545,0.020221787345075015,1,0,0,0,0,0,0,0,0,0,0,0,NA
06041122000,06,041,122000,2818,0,0,0,0,0,2818,0,2349,0,0,132,0,0,0.8335699077359829,0.0,0.0,0.0468417317246274,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,NA
06041126100,06,041,126100,6145,6145,6145,2344,77,1796,5918,109,967,482,164,33,332,449,0.15736371033360455,0.07843775427176566,0.09131403118040089,0.0055762081784386614,0.05402766476810415,0.07306753458096013,0.03284982935153584,0.046501706484641636,0,0,0,0,0,0,0,0,0,0,0,0,NA
06041105000,06,041,105000,6883,6883,6836,2741,170,1532,6504,359,3155,254,91,253,780,375,0.4583757082667442,0.03690251343890745,0.05939947780678851,0.038899138991389914,0.11332267906436147,0.05485664131070802,0.062021160160525356,0.13097409704487414,0,0,0,0,0,0,0,0,0,0,0,0,NA
06041110100,06,041,110100,5646,4993,5604,2255,146,1294,5416,331,1732,568,128,361,1163,572,0.3067658519305703,0.1006021962451293,0.09891808346213292,0.06665435745937962,0.2329260965351492,0.10206995003568879,0.0647450110864745,0.1467849223946785,1,0,0,0,0,0,0,1,0,0,0,0,NA
06013359102,06,013,359102,5989,5983,5983,1914,112,1474,5596,148,4433,460,319,424,1098,810,0.7401903489731174,0.07680748038069794,0.21641791044776118,0.07576840600428877,0.18351997325756308,0.1353835868293498,0.05851619644723093,0.07732497387669801,0,1,1,1,0,0,0,0,0,0,0,0,NA
06013367100,06,013,367100,5193,5156,5178,1979,230,1229,4914,343,4715,411,329,494,1853,606,0.9079530136722511,0.07914500288850375,0.2676973148901546,0.10052910052910052,0.35938712179984483,0.11703360370799537,0.11622031328954018,0.1733198585144012,0,1,1,0,0,1,0,1,1,1,1,0,Highest
06013372000,06,013,372000,7703,7703,7703,2270,108,1681,7223,196,6613,344,256,1466,2979,762,0.858496689601454,0.044657925483577825,0.1522903033908388,0.2029627578568462,0.386732441905751,0.09892249772815787,0.04757709251101322,0.08634361233480176,0,1,0,0,1,1,0,0,1,1,1,0,Highest
06013390100,06,013,390100,2465,2465,2465,914,16,663,2347,13,928,253,46,64,147,165,0.3764705882352941,0.1026369168356998,0.0693815987933635,0.027268853855986364,0.05963488843813387,0.06693711967545639,0.0175054704595186,0.014223194748358862,1,0,0,0,0,0,0,0,0,0,0,0,NA
06013306002,06,013,306002,3587,3587,3587,1059,18,791,3347,47,2190,306,167,351,1177,498,0.6105380540841929,0.08530805687203792,0.2111251580278129,0.10487003286525247,0.32812935600780596,0.138834680791748,0.0169971671388102,0.044381491973559964,1,0,1,1,0,1,0,0,0,0,1,1,Highest
06013311000,06,013,311000,5348,5333,5348,1483,130,1167,4821,286,4577,336,419,292,2192,934,0.855833956619297,0.06282722513089005,0.35904027420736934,0.06056834681601327,0.4110256891055691,0.17464472700074796,0.08766014834794336,0.1928523263654754,0,1,1,1,0,1,0,1,1,1,1,0,Highest
06013314102,06,013,314102,6379,6365,6379,1828,94,1568,5980,164,5305,276,311,938,2127,618,0.8316350525160684,0.043266969744474054,0.19834183673469388,0.1568561872909699,0.33417124901806755,0.09688038877567016,0.05142231947483589,0.08971553610503283,0,1,1,0,1,1,0,0,1,1,1,0,Highest
06013314103,06,013,314103,5717,5717,5717,1586,142,1282,5314,283,5119,79,336,796,3073,708,0.8953996851495539,0.013818436242784678,0.2620904836193448,0.14979299962363568,0.5375196781528774,0.1238411754416652,0.08953341740226986,0.17843631778058008,0,1,1,1,1,1,0,1,1,1,1,0,Highest
06013331000,06,013,331000,7144,7057,7057,2796,183,1784,6826,335,3400,640,251,441,2517,970,0.47592385218365063,0.08958566629339305,0.14069506726457398,0.06460591854673307,0.3566671390109111,0.13745217514524585,0.06545064377682404,0.1198140200286123,1,0,0,1,0,1,0,0,0,0,0,0,NA
06013345102,06,013,345102,3743,3743,3743,1176,9,1024,3436,0,1453,137,91,96,199,368,0.38819129040876305,0.03660165642532728,0.0888671875,0.027939464493597205,0.05316590969810313,0.09831685813518568,0.007653061224489796,0.0,0,0,0,0,0,0,0,0,0,0,0,0,NA
06013346101,06,013,346101,3267,3256,3267,1304,5,1075,3073,13,768,308,76,5,159,177,0.23507805325987144,0.09427609427609428,0.07069767441860465,0.0016270745200130166,0.048832923832923834,0.05417814508723599,0.003834355828220859,0.009969325153374233,1,0,0,0,0,0,0,0,0,0,0,0,NA
06013351200,06,013,351200,6191,6147,6174,2103,38,1842,5831,12,1556,362,138,30,261,250,0.25133257955096105,0.0584719754482313,0.0749185667752443,0.0051449151089007035,0.0424597364568082,0.04049238743116294,0.01806942463147884,0.005706134094151213,0,0,0,0,0,0,0,0,0,0,0,0,NA
06013352102,06,013,352102,5873,5204,5873,1901,33,1609,5716,11,1707,459,108,129,387,420,0.2906521368976673,0.07815426528179806,0.06712243629583592,0.022568229531140658,0.07436587240584167,0.07151370679380215,0.017359284587059442,0.005786428195686481,0,0,0,0,0,0,0,0,0,0,0,0,NA
06013352202,06,013,352202,2837,2777,2777,1108,22,795,2780,32,765,440,64,11,199,224,0.2696510398308072,0.15509340853013748,0.08050314465408805,0.003956834532374101,0.07166006481814909,0.0806625855239467,0.019855595667870037,0.02888086642599278,1,0,0,0,0,0,0,0,0,0,0,0,NA
06013355200,06,013,355200,11313,11164,11313,2963,80,2480,10570,46,9278,254,454,555,2130,725,0.820118447803412,0.02245204631839477,0.18306451612903227,0.05250709555345317,0.19079183088498747,0.0640855652788827,0.0269996625042187,0.015524805939925751,0,1,1,0,0,0,0,0,0,0,0,0,NA
06013369002,06,013,369002,2782,2782,2782,1063,55,656,2586,168,2026,85,99,289,1143,344,0.728253055355859,0.03055355859094177,0.15091463414634146,0.11175560711523588,0.41085549964054635,0.12365204888569374,0.05174035747883349,0.15804327375352775,0,1,0,1,0,1,0,1,1,1,1,0,Highest
06013371000,06,013,371000,5892,5892,5892,1954,109,1270,5581,177,4407,190,229,907,1761,405,0.7479633401221996,0.032247114731839784,0.18031496062992125,0.16251567819387205,0.2988798370672098,0.06873727087576374,0.05578300921187308,0.09058341862845445,0,1,1,0,1,1,0,0,1,1,1,0,Highest
06013387000,06,013,387000,2975,2975,2975,1105,65,702,2719,177,1602,226,93,179,962,253,0.5384873949579831,0.07596638655462185,0.13247863247863248,0.06583302684810592,0.3233613445378151,0.08504201680672269,0.058823529411764705,0.16018099547511314,0,0,0,0,0,1,0,1,0,0,0,0,NA
06013322000,06,013,322000,6492,6485,6485,2453,87,1627,6110,130,2700,494,188,128,972,755,0.41589648798521256,0.07609365372766481,0.11555009219422249,0.020949263502454993,0.14988434849653046,0.1164225134926754,0.035466775377089275,0.05299633102323685,0,0,0,0,0,0,0,0,0,0,0,0,NA
06013334001,06,013,334001,3942,3942,3942,1505,247,987,3762,247,1604,298,173,248,1071,563,0.40690005073566715,0.07559614408929477,0.1752786220871327,0.0659223817118554,0.271689497716895,0.1428209030948757,0.16411960132890366,0.16411960132890366,0,0,0,1,0,0,1,1,0,0,0,0,NA
