"","GEOID","STATE","COUNTY_FIPS","TRACT","TOT_POP_MIN","TOT_POP_SEN","TOT_POP_POV","TOT_POP_CIV_NI","TOT_HH","TOT_FAM_CHILD","TOT_POP_OVER5","TOT_RENT_OCC_HOUS","POP_MINORITY","POP_OVER75","POP_SPFAM","POP_LEP","POP_BELOW200","POP_DISABILITY","POP_HUS_RENT50","POP_ZVHHS","PCT_OVER75","PCT_MINORITY","PCT_SPFAM","PCT_LEP","PCT_BELOW200","PCT_DISAB","PCT_ZVHHS","PCT_HUS_RENT50","OVER75_10","MINORITY_70","SPFAM_20","DISAB_25","LEP_20","BELOW200_30","ZVHH_10","HUS_RENT50_15","Count_DisadFact","COC_FLAG"
"273","06001441522","06","001","441522",5356,5356,5356,5356,1481,657,5064,321,881,237,775,1142,995,364,214,41,0.0442494398805078,0.164488424197162,1.17960426179604,0.225513428120063,0.185772964899178,0.0679611650485437,0.0276839972991222,0.666666666666667,0,0,1,0,1,0,0,1,3,0
"274","06001441523","06","001","441523",4267,4267,4267,4267,1419,822,3814,748,232,54,863,768,357,168,674,15,0.0126552613077103,0.0543707522849777,1.04987834549878,0.201363398007341,0.0836653386454183,0.0393719240684322,0.0105708245243129,0.901069518716578,0,0,1,0,1,0,0,1,3,0
"275","06001441524","06","001","441524",4349,4349,4349,4349,1302,926,3982,495,196,84,994,732,264,192,421,52,0.0193147850080478,0.0450678316854449,1.07343412526998,0.183827222501256,0.0607036100252932,0.044148080018395,0.0399385560675883,0.850505050505051,0,0,1,0,0,0,0,1,2,0
"276","06001441601","06","001","441601",4848,4848,4841,4841,1455,596,4518,201,734,348,573,826,702,309,170,43,0.0717821782178218,0.151402640264026,0.961409395973154,0.18282425852147,0.14501136128899,0.0638297872340425,0.029553264604811,0.845771144278607,0,0,1,0,0,0,0,1,2,0
"277","06001441602","06","001","441602",7907,7907,7907,7907,2263,1066,7268,1099,1693,480,1169,1583,1673,522,866,160,0.0607057038067535,0.21411407613507,1.09662288930582,0.217804072647221,0.211584671809789,0.0660174528898444,0.070702607158639,0.787989080982712,0,0,1,0,1,0,0,1,3,0
"278","06001441700","06","001","441700",7270,7270,7270,7270,2621,1042,6622,1187,1644,240,1224,1323,1443,377,892,112,0.0330123796423659,0.226134800550206,1.1746641074856,0.199788583509514,0.198486932599725,0.0518569463548831,0.042731781762686,0.751474304970514,0,0,1,0,0,0,0,1,2,0
"279","06001441800","06","001","441800",7305,7305,7298,7305,2314,1010,6757,973,875,524,1051,783,899,570,746,108,0.0717316906228611,0.119780971937029,1.04059405940594,0.11587982832618,0.123184434091532,0.0780287474332649,0.0466724286949006,0.766700924974306,0,0,1,0,0,0,0,1,2,0
"280","06001441921","06","001","441921",3917,3917,3917,3917,1229,463,3637,813,1020,137,471,645,254,224,754,59,0.0349757467449579,0.260403369925964,1.01727861771058,0.177343964806159,0.0648455450599949,0.0571866224151136,0.048006509357201,0.927429274292743,0,0,1,0,0,0,0,1,2,0
"281","06001441923","06","001","441923",6313,6313,5982,5982,2360,885,5720,2235,550,797,977,983,1695,787,1696,556,0.12624742594646,0.0871218121336924,1.10395480225989,0.171853146853147,0.283350050150451,0.131561350718823,0.235593220338983,0.758836689038031,1,0,1,0,0,0,1,1,4,0
"282","06001441924","06","001","441924",7782,7782,7782,7782,2651,1128,7021,1041,1031,243,1144,1020,1254,535,884,65,0.0312259059367772,0.13248522230789,1.01418439716312,0.145278450363196,0.161141094834233,0.0687483937291185,0.024519049415315,0.849183477425552,0,0,1,0,0,0,0,1,2,0
"283","06001441925","06","001","441925",6694,6694,6694,6694,2837,842,6068,2320,447,263,864,894,704,403,2075,184,0.0392889154466687,0.0667762175082163,1.02612826603325,0.147330257086355,0.105168807887661,0.0602031670152375,0.0648572435671484,0.894396551724138,0,0,1,0,0,0,0,1,2,0
"284","06001441926","06","001","441926",4613,4613,4611,4613,1448,759,4244,1184,1739,32,798,1199,1237,258,988,107,0.00693691740732712,0.376978105354433,1.05138339920949,0.282516493873704,0.268271524615051,0.0559288965965749,0.0738950276243094,0.834459459459459,0,0,1,0,1,0,0,1,3,0
"285","06001441927","06","001","441927",4528,4528,4528,4528,1790,737,3986,1380,473,251,818,774,510,366,1056,278,0.0554328621908127,0.104461130742049,1.10990502035278,0.194179628700452,0.112632508833922,0.0808303886925795,0.155307262569832,0.765217391304348,0,0,1,0,0,0,1,1,3,0
"286","06001442000","06","001","442000",3328,3328,3328,3328,1034,514,3178,76,39,221,515,598,169,268,76,10,0.06640625,0.01171875,1.00194552529183,0.188168659534298,0.05078125,0.0805288461538462,0.00967117988394584,1,0,0,1,0,0,0,0,1,2,0
"287","06001442100","06","001","442100",5242,5242,5242,5242,1616,886,5070,188,183,393,876,1262,458,362,148,41,0.0749713849675696,0.0349103395650515,0.988713318284424,0.248915187376726,0.0873712323540633,0.0690576115986265,0.0253712871287129,0.787234042553192,0,0,1,0,1,0,0,1,3,0
"288","06001442200","06","001","442200",7241,7241,7221,7221,2140,1159,7109,287,386,582,1214,1115,485,391,287,32,0.0803756387239332,0.0533075542052203,1.04745470232959,0.156843437895625,0.0671652125744357,0.0541476249826894,0.0149532710280374,1,0,0,1,0,0,0,0,1,2,0
"289","06001442301","06","001","442301",4878,4878,4878,4872,1516,708,4576,705,714,217,793,977,1064,409,553,115,0.0444854448544485,0.146371463714637,1.12005649717514,0.213505244755245,0.218122181221812,0.0839490968801314,0.0758575197889182,0.784397163120567,0,0,1,0,1,0,0,1,3,0
"290","06001442302","06","001","442302",5772,5772,5772,5772,2065,728,5398,1385,758,275,773,1488,1194,580,1138,264,0.0476437976437976,0.131323631323631,1.06181318681319,0.275657650981845,0.206860706860707,0.1004851004851,0.127845036319613,0.821660649819495,0,0,1,0,1,0,1,1,4,0
"291","06001442400","06","001","442400",6475,6475,6475,6475,1975,760,6142,648,1925,236,841,1319,1217,460,570,67,0.0364478764478764,0.297297297297297,1.10657894736842,0.214750895473787,0.187953667953668,0.071042471042471,0.0339240506329114,0.87962962962963,0,0,1,0,1,0,0,1,3,0
"292","06001442500","06","001","442500",7541,7541,7262,7307,2219,932,7082,952,1704,467,1019,1904,1723,695,814,167,0.0619281262432038,0.225964726163639,1.09334763948498,0.268850607173115,0.237262462131644,0.0951142739838511,0.0752591257323118,0.855042016806723,0,0,1,0,1,0,0,1,3,0
"293","06001442601","06","001","442601",4012,4012,4002,3982,1301,552,3875,352,915,253,572,402,204,237,289,19,0.0630608175473579,0.228065802592223,1.03623188405797,0.103741935483871,0.0509745127436282,0.0595178302360623,0.0146041506533436,0.821022727272727,0,0,1,0,0,0,0,1,2,0
"294","06001442602","06","001","442602",5051,5051,5051,5051,1618,673,4756,719,941,261,722,897,1463,388,517,112,0.0516729360522669,0.186299742625223,1.07280832095097,0.188603868797309,0.289645614729756,0.0768164719857454,0.069221260815822,0.719054242002782,0,0,1,0,0,0,0,1,2,0
"295","06001442700","06","001","442700",3227,3227,3227,3227,1037,420,3009,330,628,219,431,207,235,257,314,0,0.0678648899907034,0.194607995041835,1.02619047619048,0.0687936191425723,0.0728230554694763,0.079640533002789,0,0.951515151515152,0,0,1,0,0,0,0,1,2,0
"296","06001442800","06","001","442800",3051,3051,3024,3051,925,350,2840,229,472,197,369,691,619,267,188,29,0.0645689937725336,0.154703375942314,1.05428571428571,0.24330985915493,0.204695767195767,0.0875122910521141,0.0313513513513514,0.820960698689956,0,0,1,0,1,0,0,1,3,0
"297","06001442900","06","001","442900",8069,8069,8064,8064,2354,1009,7598,749,1449,418,1001,1260,872,643,720,51,0.0518031974222332,0.179576155657454,0.99207135777998,0.165833113977362,0.108134920634921,0.0797371031746032,0.0216652506372133,0.96128170894526,0,0,1,0,0,0,0,1,2,0
"298","06001443001","06","001","443001",2906,2906,2887,2906,833,365,2790,274,895,64,371,693,400,278,262,4,0.0220233998623537,0.307983482450103,1.01643835616438,0.248387096774194,0.138552130239002,0.0956641431520991,0.00480192076830732,0.956204379562044,0,0,1,0,1,0,0,1,3,0
"299","06001443002","06","001","443002",6589,6589,6570,6589,1887,993,6255,564,1393,264,990,1593,1216,414,477,8,0.0400667779632721,0.211412960995599,0.996978851963746,0.254676258992806,0.185083713850837,0.0628319927151313,0.00423953365129836,0.845744680851064,0,0,1,0,1,0,0,1,3,0
"300","06001443102","06","001","443102",4786,4786,4786,4786,1531,806,4532,180,266,303,781,839,296,330,161,33,0.0633096531550355,0.0555787714166318,0.968982630272953,0.185127978817299,0.0618470539072294,0.0689511073965733,0.0215545395166558,0.894444444444444,0,0,1,0,0,0,0,1,2,0
"301","06001443103","06","001","443103",4034,4034,4034,4034,1234,534,3863,95,53,339,579,675,481,288,83,0,0.0840356965790778,0.0131383242439266,1.08426966292135,0.174734662179653,0.119236489836391,0.0713931581556767,0,0.873684210526316,0,0,1,0,0,0,0,1,2,0
"302","06001443104","06","001","443104",5481,5481,5481,5481,1743,975,5243,565,288,339,1011,1154,670,366,494,27,0.0618500273672687,0.0525451559934319,1.03692307692308,0.220102994468816,0.122240467068053,0.066776135741653,0.0154905335628227,0.874336283185841,0,0,1,0,1,0,0,1,3,0
"303","06001443105","06","001","443105",4553,4553,4553,4553,1436,701,4433,89,0,193,738,772,375,274,80,12,0.0423896332088733,0,1.0527817403709,0.174148432212948,0.082363276960246,0.0601801010322864,0.00835654596100279,0.898876404494382,0,0,1,0,0,0,0,1,2,0
"304","06001443200","06","001","443200",3802,3802,3802,3802,1180,453,3704,62,94,190,448,708,249,191,51,19,0.049973698053656,0.0247238295633877,0.988962472406181,0.191144708423326,0.0654918463966334,0.0502367175170963,0.0161016949152542,0.82258064516129,0,0,1,0,0,0,0,1,2,0
"305","06001443301","06","001","443301",4173,4173,4160,4173,1215,623,3879,174,295,147,612,638,190,257,159,0,0.0352264557872035,0.0706925473280614,0.982343499197432,0.164475380252642,0.0456730769230769,0.0615863886891924,0,0.913793103448276,0,0,1,0,0,0,0,1,2,0
"306","06001443321","06","001","443321",3340,3340,3340,3340,1156,570,3037,668,228,90,608,693,361,115,624,44,0.0269461077844311,0.0682634730538922,1.06666666666667,0.228185709581824,0.108083832335329,0.0344311377245509,0.0380622837370242,0.934131736526946,0,0,1,0,1,0,0,1,3,0
"307","06001443322","06","001","443322",3204,3204,3204,3204,904,524,3025,123,135,106,546,690,154,223,117,36,0.033083645443196,0.0421348314606742,1.04198473282443,0.228099173553719,0.0480649188514357,0.0696004993757803,0.0398230088495575,0.951219512195122,0,0,1,0,1,0,0,1,3,0
"308","06001444100","06","001","444100",7555,7555,7555,7555,2531,794,7292,381,2247,952,831,874,891,765,364,133,0.126009265387161,0.297418927862343,1.04659949622166,0.119857377948437,0.117935142289874,0.101257445400397,0.0525483998419597,0.955380577427822,1,0,1,0,0,0,0,1,3,0
"309","06001444200","06","001","444200",6740,6740,6728,6740,1897,900,6340,372,2483,313,1012,1100,903,615,334,52,0.0464391691394659,0.36839762611276,1.12444444444444,0.173501577287066,0.134215219976219,0.0912462908011869,0.0274117026884555,0.897849462365591,0,0,1,0,0,0,0,1,2,0
"310","06001444301","06","001","444301",4177,4177,4177,4177,1172,464,3952,291,1329,167,488,514,1056,296,187,0,0.0399808474982044,0.318170936078525,1.05172413793103,0.130060728744939,0.252813023701221,0.0708642566435241,0,0.642611683848797,0,0,1,0,0,0,0,1,2,0
"311","06001444302","06","001","444302",4538,4538,4518,4538,1254,587,4270,507,2306,170,632,829,1560,246,338,55,0.0374614367562803,0.508153371529308,1.07666098807496,0.194145199063232,0.345285524568393,0.0542089026002644,0.043859649122807,0.666666666666667,0,0,1,0,0,1,0,1,3,1
"312","06001444400","06","001","444400",5057,5057,5057,5057,1549,429,4762,645,2449,228,466,1193,1213,520,543,13,0.0450860193790785,0.484279216927032,1.08624708624709,0.25052498950021,0.239865532924659,0.102827763496144,0.00839251129761136,0.841860465116279,0,0,1,0,1,0,0,1,3,0
"313","06001444500","06","001","444500",6850,6850,6848,6850,2038,803,6495,1209,2434,214,886,1244,1844,545,873,154,0.0312408759124088,0.355328467153285,1.10336239103362,0.19153194765204,0.269275700934579,0.0795620437956204,0.0755642787046124,0.722084367245658,0,0,1,0,0,0,0,1,2,0
"314","06001444601","06","001","444601",5397,5397,5365,5397,1526,619,5143,225,1469,298,516,840,794,395,116,43,0.0552158606633315,0.272188252733,0.833602584814216,0.163328796422322,0.147996272134203,0.0731888085973689,0.028178243774574,0.515555555555556,0,0,1,0,0,0,0,1,2,0
"315","06001444602","06","001","444602",4363,4363,4363,4363,1555,577,4023,437,497,237,649,571,481,331,390,41,0.0543204217281687,0.113912445564978,1.12478336221837,0.141933880188914,0.110245244098098,0.0758652303460921,0.0263665594855305,0.892448512585812,0,0,1,0,0,0,0,1,2,0
"316","06001450101","06","001","450101",4781,4781,4752,4781,1860,805,4481,1227,261,71,894,471,451,177,998,73,0.0148504496967162,0.054591089730182,1.11055900621118,0.105110466413747,0.0949074074074074,0.0370215436101234,0.039247311827957,0.813365933170334,0,0,1,0,0,0,0,1,2,0
"317","06001450102","06","001","450102",7070,7070,4173,4060,1360,776,6674,531,1484,73,813,716,179,225,480,64,0.0103253182461103,0.20990099009901,1.04768041237113,0.107281989811208,0.0428947999041457,0.0554187192118227,0.0470588235294118,0.903954802259887,0,0,1,0,0,0,0,1,2,0
"318","06001450200","06","001","450200",5903,5903,5903,5863,2446,843,5474,1603,580,180,777,789,598,337,1397,114,0.0304929696764357,0.0982551245129595,0.921708185053381,0.144135915235659,0.101304421480603,0.0574791062595941,0.0466067048242028,0.871490954460387,0,0,1,0,0,0,0,1,2,0
"319","06001450300","06","001","450300",5081,5081,5081,5074,1749,691,4766,486,724,176,775,462,566,462,350,47,0.0346388506199567,0.142491635504822,1.12156295224313,0.0969366344943349,0.111395394607361,0.0910524241229799,0.0268724985706118,0.720164609053498,0,0,1,0,0,0,0,1,2,0
"320","06001450400","06","001","450400",6164,6164,6154,6154,2087,907,5741,439,507,259,887,820,1405,599,348,92,0.0420181700194679,0.0822517845554835,0.977949283351709,0.142832259188295,0.228306792330192,0.0973350666233344,0.0440824149496886,0.792710706150342,0,0,1,0,0,0,0,1,2,0
"321","06001450501","06","001","450501",3426,3426,3426,3418,1307,445,3220,378,472,190,441,479,388,304,289,34,0.0554582603619381,0.137769994162288,0.991011235955056,0.148757763975155,0.113251605370695,0.0889409011117613,0.0260137719969396,0.764550264550265,0,0,1,0,0,0,0,1,2,0
"322","06001450502","06","001","450502",5460,5460,5460,5460,1803,819,5038,209,439,131,800,365,200,307,189,43,0.023992673992674,0.0804029304029304,0.976800976800977,0.0724493846764589,0.0366300366300366,0.0562271062271062,0.0238491403216861,0.904306220095694,0,0,1,0,0,0,0,1,2,0
"323","06001450601","06","001","450601",3665,3665,3645,3665,1351,434,3483,180,230,194,469,324,309,205,137,12,0.0529331514324693,0.0627557980900409,1.08064516129032,0.0930232558139535,0.0847736625514403,0.0559345156889495,0.00888230940044412,0.761111111111111,0,0,1,0,0,0,0,1,2,0
"324","06001450602","06","001","450602",9773,9773,9767,9767,3349,1475,9320,970,886,427,1628,833,877,617,827,57,0.0436918039496572,0.0906579351273918,1.10372881355932,0.0893776824034335,0.0897921572642572,0.0631719053957203,0.0170200059719319,0.852577319587629,0,0,1,0,0,0,0,1,2,0
"325","06001450603","06","001","450603",5054,5054,5049,5049,1630,770,4686,293,479,210,899,487,657,427,255,9,0.0415512465373961,0.0947764147210131,1.16753246753247,0.103926589842083,0.130124777183601,0.084571202218261,0.00552147239263804,0.870307167235495,0,0,1,0,0,0,0,1,2,0
"326","06001450604","06","001","450604",5397,5397,5397,5397,1801,751,5187,426,541,346,800,398,625,438,336,64,0.0641096905688345,0.100240874559941,1.06524633821571,0.0767302872566031,0.115805076894571,0.0811561978877154,0.0355358134369795,0.788732394366197,0,0,1,0,0,0,0,1,2,0
"327","06001450605","06","001","450605",4004,4004,3992,4004,1490,539,3859,310,438,290,600,326,261,381,249,10,0.0724275724275724,0.109390609390609,1.11317254174397,0.0844778440010365,0.0653807615230461,0.0951548451548452,0.00671140939597315,0.803225806451613,0,0,1,0,0,0,0,1,2,0
"328","06001450606","06","001","450606",6092,6092,6092,6081,2059,819,5959,304,369,259,842,582,228,406,293,10,0.0425147734734077,0.0605712409717662,1.02808302808303,0.0976673938580299,0.0374261326329613,0.0667653346489064,0.00485672656629432,0.963815789473684,0,0,1,0,0,0,0,1,2,0
"329","06001450607","06","001","450607",5239,5239,5239,5239,2290,665,4998,1441,641,378,713,491,1099,513,931,257,0.0721511738881466,0.122351593815614,1.07218045112782,0.0982392957182873,0.209772857415537,0.0979194502767704,0.112227074235808,0.646079111727967,0,0,1,0,0,0,1,1,3,0
"330","06001450701","06","001","450701",8740,8740,8738,8740,2892,1315,8461,508,587,316,1328,548,610,579,426,81,0.0361556064073227,0.067162471395881,1.00988593155894,0.0647677579482331,0.0698100251773861,0.0662471395881007,0.0280082987551867,0.838582677165354,0,0,1,0,0,0,0,1,2,0
"331","06001450741","06","001","450741",5180,5180,4972,5042,1924,678,5087,761,1155,416,817,551,856,373,510,89,0.0803088803088803,0.222972972972973,1.20501474926254,0.108315313544329,0.172164119066774,0.0739785799285998,0.0462577962577963,0.670170827858081,0,0,1,0,0,0,0,1,2,0
"332","06001450742","06","001","450742",4811,4811,4800,4811,1868,702,4659,379,504,380,746,493,279,358,320,110,0.0789856578673872,0.104759925171482,1.06267806267806,0.105816698862417,0.058125,0.0744128039908543,0.0588865096359743,0.844327176781003,0,0,1,0,0,0,0,1,2,0
"333","06001450743","06","001","450743",6112,6112,6112,6104,2103,1134,5567,1387,481,230,1095,1416,635,237,1177,52,0.037630890052356,0.0786976439790576,0.965608465608466,0.254356026585234,0.103893979057592,0.038826998689384,0.0247265810746553,0.848594087959625,0,0,1,0,1,0,0,1,3,0
"334","06001450744","06","001","450744",5356,5356,5348,5356,1701,790,5051,487,556,336,867,400,515,281,430,40,0.0627333831217326,0.103808812546677,1.09746835443038,0.0791922391605623,0.0962976813762154,0.0524645257654966,0.0235155790711346,0.882956878850103,0,0,1,0,0,0,0,1,2,0
"335","06001450745","06","001","450745",6238,6238,6238,6238,2209,1073,6078,664,417,267,1168,1004,328,371,495,79,0.042802180185957,0.0668483488297531,1.08853681267474,0.165185916419875,0.0525809554344341,0.0594741904456557,0.0357627885921231,0.745481927710843,0,0,1,0,0,0,0,1,2,0
"336","06001450746","06","001","450746",3499,3499,3499,3499,1336,557,3278,319,446,290,646,286,341,390,229,62,0.0828808230923121,0.127464989997142,1.15978456014363,0.087248322147651,0.0974564161188911,0.111460417262075,0.0464071856287425,0.717868338557994,0,0,1,0,0,0,0,1,2,0
"337","06001450750","06","001","450750",4511,4511,4511,4511,2028,634,4121,1096,618,119,562,580,765,331,892,213,0.0263799600975393,0.136998448237641,0.886435331230284,0.140742538218879,0.169585457769896,0.0733761915318111,0.105029585798817,0.813868613138686,0,0,1,0,0,0,1,1,3,0
"338","06001450751","06","001","450751",7253,7253,7249,7253,2227,1391,6587,261,234,149,1420,1248,226,196,251,16,0.0205432234937267,0.0322625120639735,1.02084831056794,0.189464095946561,0.0311767140295213,0.0270233007031573,0.00718455321059722,0.961685823754789,0,0,1,0,0,0,0,1,2,0
"339","06001450752","06","001","450752",5692,5692,5661,5692,1610,899,5289,211,480,190,912,855,467,219,147,0,0.0333801827125791,0.084328882642305,1.01446051167964,0.161656267725468,0.0824942589648472,0.0384750527055517,0,0.696682464454976,0,0,1,0,0,0,0,1,2,0
"340","06001451101","06","001","451101",7413,7413,7235,7326,2455,917,6907,403,961,266,929,717,561,389,267,21,0.0358829084041549,0.129637123971402,1.01308615049073,0.1038077312871,0.0775397373876987,0.0530985530985531,0.00855397148676171,0.662531017369727,0,0,1,0,0,0,0,1,2,0
"341","06001451102","06","001","451102",4111,4111,4093,4111,1393,448,3904,35,303,213,448,89,271,309,35,18,0.0518122111408416,0.073704694721479,1,0.022797131147541,0.0662106034693379,0.0751641936268548,0.012921751615219,1,0,0,1,0,0,0,0,1,2,0
"342","06001451201","06","001","451201",7134,7134,7134,7134,2608,992,6729,769,1657,160,1096,698,1450,459,557,35,0.0224278104850014,0.232268012335296,1.10483870967742,0.103730123346708,0.203252032520325,0.0643397813288478,0.013420245398773,0.724317295188557,0,0,1,0,0,0,0,1,2,0
"343","06001451202","06","001","451202",4296,4296,4296,4296,1515,529,4024,144,938,84,529,315,475,383,124,46,0.0195530726256983,0.218342644320298,1,0.0782803180914513,0.110567970204842,0.0891527001862197,0.0303630363036304,0.861111111111111,0,0,1,0,0,0,0,1,2,0
"344","06001451300","06","001","451300",7089,7089,7065,7089,2351,989,6505,521,1403,189,1107,244,864,364,446,71,0.026661024121879,0.197912258428551,1.11931243680485,0.0375096079938509,0.122292993630573,0.0513471575680632,0.0301999149298171,0.856046065259117,0,0,1,0,0,0,0,1,2,0
"345","06001451401","06","001","451401",6149,6149,6142,6149,2397,672,5775,1005,1055,327,810,479,1197,559,783,104,0.0531793787607741,0.171572613433079,1.20535714285714,0.0829437229437229,0.19488765874308,0.0909090909090909,0.0433875677930747,0.77910447761194,0,0,1,0,0,0,0,1,2,0
"346","06001451403","06","001","451403",2343,2343,2343,2343,770,337,2204,150,582,102,358,329,318,229,129,6,0.0435339308578745,0.248399487836108,1.06231454005935,0.149274047186933,0.135723431498079,0.0977379428083653,0.00779220779220779,0.86,0,0,1,0,0,0,0,1,2,0
"347","06001451404","06","001","451404",6318,6318,6235,6318,2033,828,5953,1204,3009,137,823,1465,2583,443,850,79,0.0216840772396328,0.476258309591643,0.993961352657005,0.246094406181757,0.414274258219727,0.0701171256726812,0.0388588293162814,0.705980066445183,0,0,1,0,1,1,0,1,4,1
"348","06001451501","06","001","451501",4759,4759,4759,4759,1773,604,4373,632,733,367,681,437,658,513,587,223,0.0771170413952511,0.154023954612314,1.12748344370861,0.0999313972101532,0.138264341248161,0.107795755410801,0.125775521714608,0.92879746835443,0,0,1,0,0,0,1,1,3,0
"349","06001451503","06","001","451503",5912,5912,5887,5887,2129,761,5456,631,1372,302,866,435,1052,612,563,131,0.0510825439783491,0.232070365358593,1.13797634691196,0.0797287390029325,0.178698827925938,0.103957873280109,0.0615312353217473,0.892234548335975,0,0,1,0,0,0,0,1,2,0
"350","06001451504","06","001","451504",1723,1723,1707,1723,623,211,1567,189,309,101,211,112,173,116,162,16,0.0586186883343006,0.179338363319791,1,0.0714741544352265,0.101347393087288,0.0673244341265235,0.0256821829855538,0.857142857142857,0,0,1,0,0,0,0,1,2,0
"351","06001451505","06","001","451505",3289,3289,3289,3289,1189,395,3079,145,422,143,368,27,173,257,126,0,0.0434782608695652,0.128306476132563,0.931645569620253,0.00876908087041247,0.0525995743387048,0.0781392520522955,0,0.868965517241379,0,0,1,0,0,0,0,1,2,0
"352","06001451506","06","001","451506",3507,3507,3507,3479,1115,480,3280,607,1522,192,529,588,824,273,477,30,0.0547476475620188,0.433989164528087,1.10208333333333,0.179268292682927,0.234958654120331,0.0784708249496982,0.0269058295964126,0.785831960461285,0,0,1,0,0,0,0,1,2,0
"353","06001451601","06","001","451601",5157,5157,5157,5157,1979,669,4938,506,421,278,657,133,651,408,338,80,0.0539073104518131,0.0816366104324219,0.982062780269058,0.0269339813689753,0.126236183827807,0.0791157649796393,0.0404244567963618,0.66798418972332,0,0,1,0,0,0,0,1,2,0
"354","06001451602","06","001","451602",7119,7119,6983,6997,2891,793,6724,1276,1266,728,989,210,1225,919,841,327,0.102261553588987,0.177833965444585,1.24716267339218,0.0312314098750744,0.175426034655592,0.131342003715878,0.113109650639917,0.659090909090909,1,0,1,0,0,0,1,1,4,0
"355","06001451701","06","001","451701",3013,3013,3013,3013,1047,413,2767,256,450,188,466,17,472,247,151,26,0.0623962827746432,0.149352804513774,1.12832929782082,0.00614383809179617,0.156654497178891,0.0819780949220046,0.0248328557784145,0.58984375,0,0,1,0,0,0,0,1,2,0
"356","06001451703","06","001","451703",4568,4568,4568,4563,1371,708,4223,228,741,144,707,255,384,402,188,10,0.031523642732049,0.162215411558669,0.998587570621469,0.0603836135448733,0.0840630472854641,0.0880999342537804,0.00729394602479942,0.824561403508772,0,0,1,0,0,0,0,1,2,0
"357","06001451704","06","001","451704",4647,4647,4647,4647,1711,594,4424,582,766,379,525,275,434,298,483,32,0.0815579944049925,0.164837529588982,0.883838383838384,0.0621609403254973,0.0933935872605982,0.0641273940176458,0.0187025131502046,0.829896907216495,0,0,1,0,0,0,0,1,2,0
"358","06001981900","06","001","981900",53,53,53,53,24,0,53,24,0,0,0,0,0,6,24,3,0,0,NA,0,0,0.113207547169811,0.125,1,0,0,NA,0,0,0,1,1,NA,0
"359","06001982000","06","001","982000",58,58,58,58,29,7,58,7,15,0,7,7,0,8,7,0,0,0.258620689655172,1,0.120689655172414,0,0.137931034482759,0,1,0,0,1,0,0,0,0,1,2,0
"360","06001983200","06","001","983200",572,572,572,572,310,25,548,32,90,0,33,29,65,48,32,12,0,0.157342657342657,1.32,0.0529197080291971,0.113636363636364,0.0839160839160839,0.0387096774193548,1,0,0,1,0,0,0,0,1,2,0
"361","06001990000","06","001","990000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362","06013301000","06","013","301000",4844,4844,4823,4815,1874,548,4448,344,1080,353,566,240,1262,904,305,128,0.0728736581337737,0.222956234516928,1.03284671532847,0.0539568345323741,0.26166286543645,0.187746625129803,0.0683030949839915,0.886627906976744,0,0,1,0,0,0,0,1,2,0
"363","06013302005","06","013","302005",6695,6695,6616,6685,2320,806,6453,906,2371,253,846,745,3407,726,523,90,0.0377893950709485,0.354144884241972,1.04962779156328,0.115450178211684,0.514963724304716,0.108601346297681,0.0387931034482759,0.577262693156733,0,0,1,0,0,1,0,1,3,1
"364","06013302006","06","013","302006",4101,4101,4094,4094,1249,689,3817,257,1571,43,690,537,560,474,247,66,0.0104852475006096,0.383077298219946,1.00145137880987,0.140686402934242,0.136785539814362,0.115779189057157,0.0528422738190552,0.961089494163424,0,0,1,0,0,0,0,1,2,0
"365","06013302007","06","013","302007",6840,6840,6792,6808,2022,924,6349,687,2701,197,877,735,1995,716,579,201,0.0288011695906433,0.394883040935673,0.949134199134199,0.115766262403528,0.293727915194346,0.105170387779083,0.099406528189911,0.842794759825327,0,0,1,0,0,0,0,1,2,0
"366","06013302008","06","013","302008",8352,8352,8323,8339,2172,1164,7771,649,3132,210,1366,1047,2834,873,571,67,0.0251436781609195,0.375,1.17353951890034,0.134731694762579,0.340502222756218,0.104688811608106,0.0308471454880295,0.879815100154083,0,0,1,0,0,1,0,1,3,1
"367","06013302009","06","013","302009",7137,7137,7065,7137,2017,979,6595,876,2120,64,1221,1141,2246,697,546,25,0.00896735322964831,0.2970435757321,1.24719101123595,0.173009855951478,0.31790516631281,0.0976600812666386,0.0123946455131383,0.623287671232877,0,0,1,0,0,1,0,1,3,1
"368","06013302010","06","013","302010",11161,11161,11050,11156,3213,1479,10383,385,3466,332,1604,572,926,797,280,83,0.0297464384911746,0.310545650031359,1.08451656524679,0.0550900510449774,0.0838009049773756,0.0714413768375762,0.0258325552443199,0.727272727272727,0,0,1,0,0,0,0,1,2,0
"369","06013303102","06","013","303102",8901,8901,8875,8873,2468,1284,8270,634,2945,256,1435,1223,2066,753,465,17,0.0287608133917537,0.33086170093248,1.11760124610592,0.147883917775091,0.232788732394366,0.0848641947481123,0.00688816855753647,0.733438485804416,0,0,1,0,0,0,0,1,2,0
"370","06013303103","06","013","303103",11879,11879,11868,11866,3594,1723,10969,1552,4232,475,1894,1227,3755,781,1141,137,0.0399865308527654,0.356258944355585,1.09924550203134,0.111860698331662,0.316397034041119,0.0658183043991235,0.0381190873678353,0.735180412371134,0,0,1,0,0,1,0,1,3,1
