tract_geoid,county_fip,tot_pop_poc,tot_pop_se,tot_pop_po,tot_pop_ci,tot_pop_ov,tot_hh,tot_fam,pop_poc,pop_over75,pop_spfam,pop_lep,pop_below2,pop_disabi,pop_hus_re,pop_zvhhs,pct_poc,pct_over75,pct_spfam,pct_lep,pct_below2,pct_disab,pct_hus_re,pct_zvhhs,poc_1_2,over75_1_2,spfam_1_2,lep_1_2,disab_1_2,below2_1_2,hus_re_1_2,zvhh_1_2,epc_2050p,epc_class
06001405700,001,3722,3722,3722,3722,3642,1497,716,3159,123,23,703,1381,170,244,120,0.8487372380440623,0.03304674905964535,0.03212290502793296,0.19302580999450852,0.3710370768404084,0.04567436861902203,0.1629926519706079,0.08016032064128256,1,0,0,1,0,1,1,0,1,Higher
06001405800,001,4157,4157,4143,4157,3952,1362,883,3698,198,220,1049,1634,399,249,135,0.8895838344960308,0.04763050276641809,0.2491506228765572,0.26543522267206476,0.39440019309678975,0.09598267981717584,0.1828193832599119,0.09911894273127753,1,0,1,1,0,1,1,0,1,Higher
06001405901,001,4175,4175,4175,4146,3943,1111,951,3999,102,359,888,1899,470,240,162,0.9578443113772455,0.024431137724550897,0.3774973711882229,0.22520923154958153,0.4548502994011976,0.11336227689339122,0.21602160216021601,0.14581458145814583,1,0,1,1,0,1,1,0,1,Highest
06001405902,001,3063,3063,3041,3063,2819,941,605,2639,148,108,616,1227,452,246,144,0.861573620633366,0.04831864185439112,0.17851239669421487,0.21851720468251154,0.403485695494903,0.1475677440417891,0.2614240170031881,0.153028692879915,1,0,1,1,1,1,1,0,1,Higher
06001406000,001,4288,4288,4271,4261,4129,1728,907,3363,317,141,788,1597,618,189,450,0.7842817164179104,0.07392723880597014,0.15545755237045203,0.19084524097844516,0.3739171154296418,0.14503637643745598,0.109375,0.2604166666666667,1,0,0,1,1,1,0,1,1,High
06001406100,001,5072,5072,5030,5072,4733,1666,890,4399,193,197,1184,2200,400,471,174,0.8673107255520505,0.03805205047318612,0.22134831460674156,0.25015846186351154,0.43737574552683894,0.07886435331230283,0.28271308523409366,0.10444177671068428,1,0,1,1,0,1,1,0,1,Higher
06001406201,001,5134,5134,5094,5094,4832,1551,1021,4880,93,341,1093,2710,327,376,263,0.9505259057265291,0.0181145305804441,0.3339862879529873,0.22620033112582782,0.5319984295249313,0.06419316843345112,0.24242424242424243,0.16956802063185042,1,0,1,1,0,1,1,1,1,Highest
06001406202,001,4947,4947,4805,4805,4571,1316,924,4460,309,219,860,2460,586,288,242,0.9015564988882151,0.0624620982413584,0.237012987012987,0.1881426383723474,0.5119667013527576,0.12195629552549428,0.2188449848024316,0.1838905775075988,1,0,1,1,1,1,1,1,1,Higher
06001406300,001,4557,4557,4557,4557,4264,1344,1094,4087,232,287,695,1965,496,230,81,0.8968619705946895,0.05091068685538731,0.2623400365630713,0.16299249530956847,0.43120473996050035,0.10884353741496598,0.17113095238095238,0.060267857142857144,1,0,1,1,0,1,1,0,1,Higher
06001406400,001,2559,2559,2286,2324,2411,818,465,1931,336,225,351,954,458,240,151,0.7545916373583431,0.13130128956623682,0.4838709677419355,0.14558274574865201,0.41732283464566927,0.19707401032702238,0.293398533007335,0.1845965770171149,1,1,1,1,1,1,1,1,1,Highest
06001406500,001,6342,6342,6241,6329,6060,1882,1217,5545,147,314,953,2350,690,295,192,0.8743298643960895,0.023178807947019868,0.2580115036976171,0.15726072607260727,0.376542220797949,0.10902196239532312,0.1567481402763018,0.10201912858660998,1,0,1,1,0,1,1,0,1,Higher
06001406601,001,4740,4740,4740,4740,4430,1817,1032,3751,209,212,572,1532,542,308,41,0.7913502109704641,0.04409282700421941,0.2054263565891473,0.1291196388261851,0.3232067510548523,0.11434599156118143,0.16951018161805173,0.022564667033571822,1,0,1,1,0,1,1,0,1,High
06001406602,001,2800,2800,2752,2800,2616,973,630,2433,169,116,410,1144,306,195,149,0.8689285714285714,0.06035714285714286,0.18412698412698414,0.15672782874617738,0.41569767441860467,0.10928571428571429,0.20041109969167523,0.15313463514902365,1,0,1,1,0,1,1,0,1,Higher
06001406700,001,5571,5571,5539,5544,5092,2100,1216,3129,396,47,422,454,745,139,115,0.5616585891222402,0.07108239095315025,0.038651315789473686,0.0828750981932443,0.08196425347535656,0.13437950937950938,0.06619047619047619,0.05476190476190476,0,0,0,0,1,0,0,0,0,NA
06001406800,001,3925,3925,3908,3918,3706,1373,953,2846,342,120,203,467,368,50,56,0.7250955414012739,0.08713375796178344,0.1259181532004197,0.054776038855909336,0.11949846468781986,0.09392547217968351,0.03641660597232338,0.04078659868900218,1,0,0,0,0,0,0,0,0,NA
06001406900,001,3963,3963,3925,3963,3763,1527,932,2524,139,109,157,662,301,119,77,0.6368912440070653,0.035074438556649004,0.11695278969957082,0.04172203029497741,0.1686624203821656,0.07595256119101691,0.0779305828421742,0.0504256712508186,0,0,0,0,0,0,0,0,0,NA
06001407000,001,5986,5986,5879,5879,5406,1982,1408,4893,201,256,816,1928,409,425,303,0.8174072836618778,0.03357834948212496,0.18181818181818182,0.1509433962264151,0.3279469297499575,0.06956965470318081,0.21442986881937437,0.15287588294651866,1,0,1,1,0,1,1,0,1,High
06001407101,001,3813,3813,3785,3794,3567,1078,760,3569,56,150,786,2045,255,267,150,0.936008392341988,0.014686598478888015,0.19736842105263158,0.22035323801513879,0.5402906208718626,0.06721138639957829,0.24768089053803338,0.1391465677179963,1,0,1,1,0,1,1,0,1,Higher
06001407102,001,4337,4337,4322,4335,4030,1363,1026,3997,234,247,541,1619,379,171,277,0.9216047959418954,0.05395434632234263,0.24074074074074073,0.13424317617866005,0.37459509486348913,0.08742791234140715,0.12545854732208364,0.20322817314746883,1,0,1,1,0,1,0,1,1,Higher
06001407200,001,6820,6820,6771,6777,6375,1896,1356,6011,238,345,1352,3512,563,506,372,0.8813782991202346,0.034897360703812316,0.25442477876106195,0.21207843137254903,0.5186826170432728,0.08307510697948944,0.2668776371308017,0.1962025316455696,1,0,1,1,0,1,1,1,1,Higher
06001407300,001,2484,2484,2484,2484,2389,670,481,2228,114,104,388,1179,208,202,35,0.8969404186795491,0.04589371980676329,0.21621621621621623,0.16241105064880704,0.4746376811594203,0.08373590982286634,0.30149253731343284,0.05223880597014925,1,0,1,1,0,1,1,0,1,Higher
06001407400,001,4249,4249,4249,4249,4016,1230,706,4066,311,202,624,1805,570,321,186,0.9569310425982585,0.07319369263356083,0.28611898016997167,0.1553784860557769,0.42480583666745114,0.1341492115791951,0.26097560975609757,0.15121951219512195,1,0,1,1,1,1,1,0,1,Highest
06001407500,001,4165,4165,4107,4107,3727,1316,756,3823,135,274,382,2393,490,281,319,0.9178871548619448,0.03241296518607443,0.36243386243386244,0.10249530453447814,0.582663744825907,0.11930849768687607,0.2135258358662614,0.24240121580547114,1,0,1,0,0,1,1,1,1,Higher
06001407600,001,6329,6329,6324,6324,5947,2009,1420,4914,83,309,460,1530,825,330,47,0.776425975667562,0.013114236056249012,0.2176056338028169,0.07734992433159577,0.24193548387096775,0.13045540796963948,0.1642608262817322,0.0233947237431558,1,0,1,0,1,0,1,0,0,NA
06001407700,001,4121,4121,4116,4116,3777,1648,1012,2423,276,92,116,354,448,47,37,0.5879640863867993,0.06697403542829411,0.09090909090909091,0.03071220545406407,0.08600583090379009,0.10884353741496598,0.028519417475728157,0.022451456310679612,0,0,0,0,0,0,0,0,0,NA
06001407800,001,2871,2871,2116,2871,2708,724,446,1932,108,56,130,565,239,103,32,0.6729362591431557,0.03761755485893417,0.12556053811659193,0.048005908419497784,0.2670132325141777,0.08324625566004876,0.14226519337016574,0.04419889502762431,0,0,0,0,0,1,1,0,0,NA
06001407900,001,2869,2869,2864,2864,2710,1271,915,1588,71,201,19,337,257,97,10,0.5535029627047752,0.02474729871035204,0.21967213114754097,0.007011070110701107,0.11766759776536313,0.08973463687150839,0.07631785995279308,0.007867820613690008,0,0,1,0,0,0,0,0,0,NA
06001408000,001,2952,2952,2490,2952,2749,1081,707,1228,287,32,30,131,416,32,45,0.4159891598915989,0.09722222222222222,0.04526166902404526,0.010913059294288832,0.05261044176706827,0.14092140921409213,0.02960222016651249,0.041628122109158186,0,0,0,0,1,0,0,0,0,NA
06001408100,001,6982,6982,6982,6982,6514,2815,1912,4372,520,120,112,460,486,137,13,0.62618160985391,0.07447722715554282,0.06276150627615062,0.017193736567393307,0.06588370094528788,0.06960756230306503,0.04866785079928952,0.004618117229129663,0,0,0,0,0,0,0,0,0,NA
06001408200,001,4983,4983,4983,4983,4663,2003,1248,4143,159,343,229,1105,521,273,336,0.831426851294401,0.03190848886213125,0.2748397435897436,0.04911001501179498,0.22175396347581777,0.10455548866144893,0.1362955566650025,0.16774837743384924,1,0,1,0,0,0,0,1,0,NA
06001408300,001,5208,5208,5208,5208,4918,1894,1155,4118,202,81,278,964,606,65,124,0.7907066052227343,0.038786482334869435,0.07012987012987013,0.05652704351362343,0.18509984639016897,0.11635944700460829,0.034318901795142555,0.06546990496304118,1,0,0,0,0,0,0,0,0,NA
06001408400,001,3825,3825,3821,3821,3616,1305,877,3576,287,230,394,1466,621,299,290,0.9349019607843138,0.07503267973856209,0.26225769669327254,0.10896017699115045,0.383669196545407,0.16252289976445958,0.22911877394636015,0.2222222222222222,1,0,1,0,1,1,1,1,1,Higher
06001408500,001,5969,5969,5963,5964,5542,1690,1181,5843,200,344,853,1987,430,329,296,0.9788909365052773,0.03350644999162339,0.29127857747671465,0.153915553951642,0.33322153278551064,0.0720992622401073,0.19467455621301774,0.17514792899408285,1,0,1,1,0,1,1,1,1,Higher
06001408600,001,7471,7471,7384,7435,6998,1996,1524,7039,123,519,896,2636,762,445,137,0.9421764154731629,0.016463659483335565,0.3405511811023622,0.1280365818805373,0.356988082340195,0.10248823133826496,0.22294589178356713,0.0686372745490982,1,0,1,1,0,1,1,0,1,Higher
06001408700,001,7666,7666,7661,7661,7118,2588,1558,7080,338,461,680,3719,799,508,203,0.9235585703104617,0.04409079050352205,0.2958921694480103,0.09553245293621804,0.4854457642605404,0.10429447852760736,0.19629057187017002,0.07843894899536322,1,0,1,0,0,1,1,0,1,Higher
06001408800,001,7688,7688,7688,7688,6793,2302,1427,7516,118,466,850,4741,909,433,515,0.977627471383975,0.015348595213319459,0.3265592151366503,0.1251288090681584,0.616675338189386,0.11823621227887617,0.18809730668983493,0.22371850564726325,1,0,1,1,0,1,1,1,1,Highest
06001408900,001,3970,3970,3924,3970,3719,1104,740,3772,161,184,395,2160,428,276,208,0.9501259445843828,0.04055415617128463,0.24864864864864866,0.10621134713632698,0.5504587155963303,0.10780856423173804,0.25,0.18840579710144928,1,0,1,0,0,1,1,1,1,Highest
06001409000,001,4690,4690,4593,4690,4128,1045,798,4596,145,201,338,1476,552,143,77,0.979957356076759,0.03091684434968017,0.2518796992481203,0.08187984496124032,0.32135858915741344,0.11769722814498934,0.1368421052631579,0.07368421052631578,1,0,1,0,0,1,0,0,1,Higher
